,Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,IS_EPS,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY,LIQUIDITY,Year only
138,2015-03-31,LT,55.3767,46.0586,35.0967,84.8585,1.7185,1.6137,2.6255,12.121,895896.8,34.22,4.6167,293.3931,3.9075,8.4787,221.7063,1.2172680298959762,2015
139,2016-03-31,LT,55.3767,46.0586,35.0967,84.8585,1.5702,1.3551,2.1789,9.9492,1000328.4,30.32,4.5662,316.2023,2.5652,7.9965,199.4902,1.263457501978625,2016
140,2017-03-31,LT,54.2501,42.6759,35.0967,84.8585,1.7186,1.4558,2.9693,12.7996,1076364.5,43.2,4.3106,358.8307,2.926,13.6625,187.0977,1.3609727638454996,2017
141,2018-03-31,LT,59.9738,46.0586,35.0967,98.6153,1.7235,1.5281,3.232,14.0218,1179081.2,52.62,4.3385,391.7846,3.346,9.3335,195.8419,1.2960993235559881,2018
142,2019-03-31,LT,59.2395,41.2564,37.6965,98.6153,1.6691,1.474,3.4105,15.1863,1333422.0,63.51,4.4529,444.6674,3.1154,13.6081,201.2915,1.246551274040037,2019
143,2020-03-31,LT,60.3159,44.3975,40.2963,96.1168,1.4178,1.1518,3.2563,14.7935,1443080.5,68.04,4.543,475.2732,1.7011,6.9714,214.5785,1.262287619755542,2020
144,2021-03-31,LT,61.0804,46.6928,40.2963,96.1168,1.8079,1.3965,3.74,16.2463,1344767.5,82.49,4.344,540.1605,2.6268,13.7063,177.4505,1.418889844922432,2021
145,2022-03-31,LT,63.4644,55.4213,38.7243,96.1168,1.9609,1.5185,2.7464,10.9547,1556724.6,61.71,3.9887,586.5192,3.0138,8.619,149.8719,1.305755257379047,2022
146,2023-03-31,LT,63.4644,55.4213,38.7243,96.1168,2.1856,1.6504,3.2198,12.1941,1816614.2,74.51,3.7873,635.5538,3.4052,8.3952,135.0676,1.3710731042336521,2023
147,2003-03-31,HCLT,28.1603,3.5999,19.3212,61.4413,7.5774,1.7665,9.602,11.5289,21435.0,1.0756,1.2007,9.9636,1.9389,14.8437,2.3344,1.8179382587917257,2003
148,2004-03-31,HCLT,29.4079,5.3883,19.9948,62.7214,8.8077,2.7686,24.5655,31.4822,25636.9,3.2946,1.2816,11.1135,3.354,14.4975,6.7771,1.4662616189800064,2004
149,2005-03-31,HCLT,30.6555,7.1767,20.6685,64.0014,11.3281,3.0789,15.8068,20.37,33512.0,2.5146,1.2887,13.48,3.6118,30.7708,5.4049,3.894124779541446,2005
150,2006-03-31,HCLT,31.903,8.9651,21.3422,65.2815,12.9463,4.2269,16.4029,21.1019,45715.8,2.6862,1.2865,11.9946,5.2592,-9.8411,1.9036,3.2566578036633747,2006
151,2007-03-31,HCLT,33.1506,10.7535,22.0159,66.5615,13.8375,4.5257,27.9972,36.7685,60687.4,5.05,1.3133,15.3207,5.6125,31.0471,1.8897,2.5044550831699666,2007
152,2008-03-31,HCLT,34.3982,12.5418,22.6896,67.8416,6.4118,2.8588,17.3428,25.4941,75627.8,3.9561,1.47,15.6865,4.025,2.7977,1.3157,1.4512260293069799,2008
153,2009-03-31,HCLT,35.6458,14.3302,23.3633,69.1216,3.5002,1.6393,14.2144,28.9271,102294.1,4.93,2.0351,18.4362,2.5215,18.22,61.0225,0.8698907817415563,2009
154,2010-03-31,HCLT,28.2265,4.6814,9.9758,69.8675,5.853,2.3023,10.4351,22.033,126229.5666,4.9006,2.1114,25.9242,3.5117,46.861,37.8473,2.0352801660243105,2010
155,2011-03-31,HCLT,38.8693,16.8831,26.6022,72.9982,6.3504,2.9006,11.9851,22.4138,157304.3,6.0225,1.8701,27.781,4.4522,8.7235,29.5192,1.638022845500047,2011
156,2012-03-31,HCLT,40.851,20.2658,29.1717,72.9982,5.3687,2.2648,15.0299,27.7025,208305.5,8.765,1.8432,35.4756,3.3576,28.5492,22.2144,1.3879204052981748,2012
157,2013-03-31,HCLT,45.1765,31.4407,33.7666,70.2288,7.581,2.7164,20.7645,35.6954,257081.1699,14.3996,1.7191,51.4944,3.7674,35.8457,4.8693,1.9969135802469138,2013
158,2014-03-31,HCLT,43.7783,31.4407,29.2926,70.4997,10.0657,3.7936,23.1795,36.1075,329211.727,22.7263,1.5577,71.5501,5.2416,38.6223,3.7404,2.41973858128947,2014
159,2015-03-31,HCLT,43.7783,31.4407,29.2926,70.4997,10.885,3.9301,21.7991,32.2118,369324.4096,25.7496,1.4777,87.9717,5.2275,16.5533,1.8926,2.5576008259149967,2015
160,2016-03-31,HCLT,54.2803,36.5146,36.3362,89.8555,9.6465,3.1876,19.2606,27.5515,408081.859,26.0024,1.4305,99.1717,4.1045,8.7508,3.4736,2.6276655051211306,2016
161,2017-03-31,HCLT,42.6718,19.3597,24.9093,83.5942,10.0772,2.9525,19.2641,26.8849,467675.7724,29.9849,1.3956,118.6187,3.6872,22.0662,1.5943,2.373566897514986,2017
162,2018-03-31,HCLT,43.0138,19.3597,25.9371,83.5942,11.4788,3.0828,18.7171,25.1664,505313.7368,31.2906,1.3446,129.4908,3.74,9.4037,1.5132,2.434002150918403,2018
163,2019-03-31,HCLT,43.0138,19.3597,25.9371,83.5942,9.7234,2.8388,18.0647,24.6468,603989.6255,36.647,1.3644,151.3399,3.5927,7.0059,10.0408,2.4239362701211733,2019
164,2020-03-31,HCLT,51.5944,39.4141,31.6505,83.5942,6.3191,1.8334,15.9197,24.1466,704523.1526,40.4167,1.5168,186.2728,2.3428,12.9415,15.4653,1.6230432303846236,2020
165,2021-03-31,HCLT,51.5944,39.4141,31.6505,83.5942,10.496,3.3922,14.6192,22.0732,755413.4811,46.0315,1.5099,222.5835,4.4147,23.1064,10.5819,2.482398946102744,2021
166,2022-03-31,HCLT,51.5944,39.4141,31.6505,83.5942,11.127,3.8454,15.221,21.807,855484.364,49.9237,1.4327,228.5507,5.0919,-2.769,10.2448,2.5585149313962874,2022
167,2023-03-31,HCLT,51.5944,39.4141,31.6505,83.5942,10.5125,3.4526,16.266,23.3092,1014560.0,54.85,1.433,241.0209,4.5027,5.4562,7.3175,2.4999766693108114,2023
168,2003-03-31,APNT,13.1893,-1.1192,-11.7398,52.2745,3.8581,2.234,12.1495,31.4462,17287.0098,1.4497,2.5883,4.9599,4.4369,17.3774,47.3673,1.281374998691056,2003
169,2004-03-31,APNT,15.214,0.133,-8.7414,54.0997,4.7457,2.7106,10.638,28.776,22637.2402,1.5105,2.705,5.52,5.5036,10.8771,47.4477,1.3075227995321608,2004
170,2005-03-31,APNT,17.2388,1.3852,-5.7431,55.925,5.2025,3.0952,11.9337,31.7495,25605.2207,1.815,2.6605,5.913,6.6286,7.1196,55.9471,1.3995930438557862,2005
171,2006-03-31,APNT,19.2636,2.6374,-2.7447,57.7502,6.5886,4.2532,13.1366,34.9668,30210.35,2.2117,2.6618,6.7374,9.589,13.9421,59.4237,1.4525892477357376,2006
172,2007-03-31,APNT,26.7981,11.4467,5.8041,63.0042,6.5822,4.2296,15.0675,39.4693,36699.73,2.9298,2.6195,8.1088,9.4046,20.3545,59.2635,1.2519397417478029,2007
173,2008-03-31,APNT,25.8525,8.6077,5.8041,63.0042,7.6939,5.2001,18.0636,46.4934,44072.3,4.2659,2.5739,10.2416,11.716,26.3024,28.0149,1.4681471453489887,2008
174,2009-03-31,APNT,26.0135,9.0909,5.8041,63.0042,5.8746,3.2379,14.9027,36.4066,53941.0,4.1476,2.4429,12.5435,6.269,22.4763,25.6506,1.2693789696541988,2009
175,2010-03-31,APNT,26.0135,9.0909,5.8041,63.0042,9.0968,5.7156,25.2559,57.3702,66044.6,8.7119,2.2716,17.8272,11.4367,42.1229,13.4054,1.280798244336962,2010
176,2011-03-31,APNT,27.5425,9.5137,9.9758,63.0042,9.3029,5.7803,20.0887,43.2719,76910.1,8.791,2.154,22.8047,11.0758,27.9208,10.6715,1.485451731662069,2011
177,2012-03-31,APNT,27.6532,9.846,9.9758,63.0042,9.4927,5.9613,19.1531,40.0626,95983.3,10.3079,2.0917,28.6542,11.3142,25.6503,12.4108,1.3554809955818061,2012
178,2013-03-31,APNT,30.9627,9.846,16.7775,66.1349,11.5294,69.9977,17.821,36.3254,108743.5,11.6126,2.0383,3.5283,139.3679,23.1323,7.4154,1.3673015948859895,2013
179,2014-03-31,APNT,35.9119,9.5137,22.5514,75.5268,11.0609,7.0067,16.399,32.8365,125816.4,12.7066,2.0023,42.1104,13.0122,19.3521,6.1683,1.4210914347668955,2014
180,2015-03-31,APNT,36.9882,4.923,29.8065,76.0987,14.7647,9.1974,16.421,31.7745,140053.3,14.545,1.935,49.4409,16.4095,17.4078,8.8178,1.5169898705763685,2015
181,2016-03-31,APNT,38.6883,10.0272,29.8065,76.0987,16.6018,8.2695,17.7269,30.6414,153307.2,17.9964,1.7285,68.0237,12.7661,37.5859,4.9548,1.8211731680363787,2016
182,2017-03-31,APNT,39.654,6.6445,29.8065,82.36,16.5,8.6776,16.8777,27.4537,150619.9,20.2193,1.6266,79.2734,13.5417,16.5379,7.3691,1.7930278233248476,2017
183,2018-03-31,APNT,40.7705,7.4902,29.8065,84.8585,15.3721,8.1869,15.5617,25.4642,168245.5,21.26,1.6363,87.6798,12.7783,10.6043,6.3426,1.5533523399991465,2018
184,2019-03-31,APNT,46.7257,23.3766,34.1898,82.4804,15.8057,9.214,14.3435,24.1144,191045.4,22.48,1.6812,98.7341,15.1184,12.6075,6.6161,1.472355746028069,2019
185,2020-03-31,APNT,47.5204,23.3766,34.1898,84.8585,19.7863,10.2679,16.6817,27.6028,200925.7,28.2,1.6547,105.6108,15.7796,6.9649,11.0413,1.7304685894831042,2020
186,2021-03-31,APNT,45.0357,15.9166,34.1898,84.8585,23.1391,12.3198,17.1901,27.3738,215299.0,32.73,1.5924,133.5104,19.0053,26.4175,8.5358,2.0295113283135273,2021
187,2022-03-31,APNT,57.5697,33.8568,53.8996,84.8585,23.0191,13.2525,13.9806,22.771,289818.7,31.59,1.6288,143.9907,21.3899,7.8498,11.4895,2.0013670603183997,2022
188,2023-03-31,APNT,57.5697,33.8568,53.8996,84.8585,20.0896,10.6482,16.8358,27.5566,344221.2,42.83,1.6368,166.7251,16.5641,15.7887,12.0847,2.0941371060787013,2023
189,2003-03-31,MSIL,29.2993,20.3532,44.5147,23.0646,5.9519,2.1444,2.8427,5.0437,72535.0,5.14,1.7742,107.2306,2.8662,14.4314,14.7192,1.7024348464456136,2003
190,2004-03-31,MSIL,31.1004,22.9105,44.0546,26.3635,6.5364,2.8305,9.9116,16.6121,94236.0,19.42,1.676,126.5065,3.9283,17.9761,9.0782,1.3080374310985772,2004
191,2005-03-31,MSIL,32.9014,25.4679,43.5944,29.6624,7.0693,2.0632,13.9095,20.4951,109770.0,30.46,1.4735,170.7625,2.4672,34.9832,0.4176,1.8481697939095663,2005
192,2006-03-31,MSIL,34.7025,28.0253,43.1343,32.9613,8.215,3.3044,15.883,23.2066,120877.0,42.2,1.4611,192.8974,4.5325,12.9624,12.0151,2.039185628742515,2006
193,2007-03-31,MSIL,36.5035,30.5827,42.6741,36.2602,7.0492,2.5937,16.7055,25.2522,147217.0,54.98,1.5116,242.5149,3.3821,25.7222,9.5697,1.5540346968008913,2007
194,2008-03-31,MSIL,38.3046,33.1401,42.214,39.5591,3.5996,1.8676,12.7546,22.8981,180208.0,61.95,1.7953,298.6085,2.7695,23.13,0.1461,0.7466557940212016,2008
195,2009-03-31,MSIL,38.6078,35.3972,34.734,45.6653,5.9383,1.922,7.7546,13.4935,205579.0,42.48,1.7401,331.0823,2.3555,10.875,5.5879,1.7760348115716242,2009
196,2010-03-31,MSIL,40.4185,35.3972,40.1753,45.6653,8.7428,2.6964,16.9178,24.1375,293028.0,90.85,1.4268,421.6745,3.3627,27.3624,7.4327,2.5200723426410545,2010
197,2011-03-31,MSIL,43.1144,39.3235,44.347,45.6653,8.1837,2.1596,13.2086,17.9862,363330.0,82.46,1.3617,495.2683,2.5484,17.4528,3.1729,2.3744488025921506,2011
198,2012-03-31,MSIL,43.9694,39.3235,46.9166,45.6653,5.9824,2.0105,7.9667,11.2142,351972.0,58.19,1.4076,542.546,2.4892,9.5459,9.0643,1.6840181553994338,2012
199,2013-03-31,MSIL,48.7577,39.3235,48.7304,58.1878,5.5129,1.715,9.7566,14.2307,432159.0,81.74,1.4586,629.8926,2.034,21.3918,8.2448,1.6263643507873213,2013
200,2014-03-31,MSIL,51.4234,47.3271,48.7304,58.1878,6.3747,2.2094,9.6721,14.08,432718.0,94.44,1.4557,711.6127,2.7708,12.9736,9.323,1.7569620253164557,2014
201,2015-03-31,MSIL,48.0334,45.4243,28.7485,69.8374,9.295,3.5342,11.5459,16.6208,492950.0,126.04,1.4395,805.0316,4.5928,13.1278,2.7395,0.9681539300945361,2015
202,2016-03-31,MSIL,55.7992,63.7572,33.7364,69.8374,8.1149,2.9109,14.2382,20.0097,564528.0,181.9418,1.4054,1013.5062,3.6668,25.8964,0.9449,0.7199409639536042,2016
203,2017-03-31,MSIL,58.2135,67.4721,34.7642,72.3359,9.8899,3.7838,15.8627,22.1887,669247.0,248.6063,1.3988,1227.327,4.9015,21.0971,1.5509,0.6646621539949232,2017
204,2018-03-31,MSIL,55.3767,67.4721,32.1644,66.4359,11.6244,4.7365,14.0452,19.7904,781171.0,260.88,1.409,1408.8782,6.2895,14.7924,0.4126,0.5133184451564877,2018
205,2019-03-31,MSIL,57.9519,67.4721,33.9782,72.3359,9.7891,3.4148,12.3157,17.0641,830385.0,253.21,1.3856,1558.9278,4.2802,10.6503,0.5254,0.8737473959252852,2019
206,2020-03-31,MSIL,62.1366,67.4721,33.9782,84.8585,7.7317,2.2593,8.8968,11.7631,717048.0,187.8972,1.3222,1635.7584,2.6216,4.9284,0.4266,0.746598970403524,2020
207,2021-03-31,MSIL,64.6514,69.4352,39.5707,84.8585,8.5887,3.1674,6.5022,8.6134,665718.0,145.3,1.3247,1737.9697,3.9467,6.2486,1.0303,1.116141088818853,2021
208,2022-03-31,MSIL,64.6514,69.4352,39.5707,84.8585,9.2828,3.3184,5.3132,7.1953,837998.0,128.43,1.3542,1831.7495,4.1279,5.3959,0.769,0.986483390607102,2022
209,2023-03-31,MSIL,57.5898,49.9547,37.8476,84.8585,9.0581,3.2306,10.3119,14.0209,1125113.0,271.82,1.3597,2045.5273,4.0538,11.6707,2.0186,0.5776807428147986,2023
210,2003-03-31,ADE,6.6244,-10.8566,-23.5365,54.0815,2.9291,0.8334,5.7434,18.8027,44172.558,2.4279,3.3699,13.7303,0.4481,13.5233,72.2953,1.5353377641537236,2003
211,2004-03-31,ADE,8.6883,-9.6471,-20.0844,55.6145,4.2362,1.078,6.2322,21.4834,86807.5,3.1509,3.4749,15.6034,1.2823,13.6425,100.9796,1.623715361394702,2004
212,2005-03-31,ADE,10.7522,-8.4376,-16.6322,57.1476,5.0239,1.165,3.9465,16.9674,149322.3,2.7475,4.306,16.4705,1.8154,7.9822,113.6227,1.5903033777229034,2005
213,2006-03-31,ADE,12.8161,-7.2281,-13.1801,58.6806,3.9785,1.1141,3.3364,16.8704,123414.8,2.9785,5.0564,18.845,1.588,14.7466,160.2398,1.9132639864015966,2006
214,2007-03-31,ADE,14.88,-6.0186,-9.7279,60.2137,3.2538,1.5091,2.8132,17.2816,152370.1,3.6494,6.1431,23.339,4.5,34.9603,378.3364,2.4477354664263182,2007
215,2008-03-31,ADE,21.1749,0.0,0.0,63.3654,3.2335,2.0194,3.6381,22.5767,196097.1,7.5,6.2055,43.1047,6.9563,84.6899,287.2595,2.1074823454733003,2008
216,2009-03-31,ADE,23.7702,0.0,0.0,71.1318,2.144,1.1777,3.0985,19.6214,262582.8,10.23,6.3326,61.2086,2.1864,42.0702,400.2835,2.3901107302166964,2009
217,2010-03-31,ADE,23.7702,0.0,0.0,71.1318,2.0766,1.569,3.6293,20.3012,258898.7,18.55,5.5937,121.2323,3.8744,99.995,288.8331,2.3496990593112246,2010
218,2011-03-31,ADE,25.1584,0.0,4.1717,71.1318,1.6334,1.8744,5.2643,20.8388,196312.9,23.28,3.9585,161.1784,4.1355,193.5984,186.7326,1.0501397960986572,2011
219,2012-03-31,ADE,24.233,0.0,4.1717,68.3624,0.6051,1.1314,2.1569,9.8886,311646.6,16.72,4.5847,177.0474,1.7219,9.8456,335.0008,0.8609673026802234,2012
220,2013-03-31,ADE,27.2005,0.7551,17.3519,63.3654,0.5356,1.0069,1.4715,7.8816,367296.5,14.67,5.3562,195.1122,1.0363,10.2034,287.8201,0.8231325306867084,2013
221,2014-03-31,ADE,28.1259,0.7551,17.3519,66.1349,0.813,1.1414,1.9268,9.823,550668.8,20.19,5.098,216.0117,1.7036,10.7115,273.5132,0.7327061103714856,2014
222,2015-03-31,ADE,27.2709,0.7551,17.3519,63.5762,1.213,1.3206,1.564,7.8733,643979.2,17.71,5.0341,233.9296,2.6305,8.2948,291.1245,0.7632685038354492,2015
223,2016-03-31,ADE,27.2709,0.7551,17.3519,63.5762,1.6756,0.874,1.1711,5.1692,337862.8,9.19,4.4141,121.6356,0.6067,-48.0033,143.2943,1.0683681767017437,2016
224,2017-03-31,ADE,28.9408,0.7551,17.3519,68.5731,1.585,0.9539,2.2086,7.18,365227.1,8.98,3.251,128.531,0.8445,5.6689,147.4657,0.9969271578954946,2017
225,2018-03-31,ADE,30.9325,0.7551,20.8283,71.0716,1.4079,1.0374,1.4537,5.1822,357533.9,6.89,3.5649,137.198,1.14,6.7431,116.8831,1.0337275660256666,2018
226,2019-03-31,ADE,35.1172,0.7551,20.8283,83.5942,1.9703,1.0325,1.4483,4.8057,402104.2,6.52,3.3182,134.1681,1.0938,-2.2084,76.1944,1.0274873174587027,2019
227,2020-03-31,ADE,35.9722,0.7551,23.3978,83.5942,1.9565,0.9613,2.5453,7.1803,432971.1,10.35,2.8211,154.0863,0.893,14.8458,75.946,1.0383891367897469,2020
228,2021-03-31,ADE,46.9067,19.9336,37.0617,83.5942,3.5014,2.8637,1.8726,5.4106,394429.5,8.39,2.8893,156.0139,6.6093,1.251,94.2785,0.9292569178828558,2021
229,2022-03-31,ADE,56.4631,21.1114,58.3132,89.8555,2.7617,2.9588,1.0124,3.9404,693043.6,7.06,3.892,202.3668,9.9559,29.7108,186.9297,0.7057136888714152,2022
230,2023-03-31,ADE,56.4631,21.1114,58.3132,89.8555,2.5015,2.1768,2.0333,8.9425,1368258.8,21.78,4.3981,289.9209,6.0377,48.5004,160.9647,0.8285536364153779,2023
231,2003-03-31,TTAN,11.8399,-14.6606,-15.5043,65.4815,1.6911,1.1619,1.4464,9.8214,7469.672,0.091,9.9915,0.9355,2.6722,1.9598,583.9206,2.079649106044694,2003
232,2004-03-31,TTAN,13.6085,-12.5002,-12.9601,66.0875,2.0952,1.4069,7.1888,53.2636,9001.4189,0.6407,7.9156,1.4704,3.595,57.1829,323.2304,1.2745329335486275,2004
233,2005-03-31,TTAN,15.3772,-10.3399,-10.4159,66.6935,3.1172,2.0315,2.5804,13.9503,10792.756,0.2117,6.246,1.565,7.3144,6.4314,238.5694,1.7871003389058358,2005
234,2006-03-31,TTAN,17.1459,-8.1795,-7.8717,67.2996,5.7956,4.7378,9.4482,47.1005,14398.166,0.9205,5.184,2.3248,17.9888,46.7783,137.0379,1.219734953791773,2006
235,2007-03-31,TTAN,25.1484,0.0,0.0,75.2559,5.2772,3.8396,9.546,37.2572,20906.492,1.1258,3.9203,3.7972,11.0976,71.5005,73.4947,1.1917073947575925,2007
236,2008-03-31,TTAN,22.2211,0.0,0.0,66.4961,5.2831,3.6643,10.5686,37.6962,29968.775,1.662,3.5668,5.0215,10.5248,32.2412,47.0781,1.2860431457357429,2008
237,2009-03-31,TTAN,23.2673,0.0,0.0,69.6267,4.8426,2.633,9.7077,32.6645,38326.389,1.8465,3.3648,6.2838,6.2204,25.138,29.8602,1.3531433490593596,2009
238,2010-03-31,TTAN,23.2673,0.0,0.0,69.6267,6.8304,4.5334,12.9248,38.9677,46771.554,2.8305,3.015,8.2443,11.1629,31.1991,9.9726,1.4077517155956951,2010
239,2011-03-31,TTAN,23.2673,0.0,0.0,69.6267,6.3455,5.2259,14.7731,49.0089,64785.711,4.8785,3.3174,11.6653,16.3367,41.4947,6.5682,1.2488810511252773,2011
240,2012-03-31,TTAN,24.1022,0.0,0.0,72.1252,6.6127,4.9978,14.2023,48.1752,87522.384,6.77,3.3921,16.4558,13.8888,41.0672,0.7742,1.3088324990570162,2012
241,2013-03-31,TTAN,24.1022,0.0,0.0,72.1252,6.2046,4.5343,13.6952,42.2865,100193.532,8.17,3.0877,22.1884,11.5556,34.8365,0.3063,1.3463277842100223,2013
242,2014-03-31,TTAN,24.1022,0.0,0.0,72.1252,6.7581,4.4034,12.2544,32.7179,108261.6,8.28,2.6699,28.4155,9.2449,28.067,31.988,1.4892218380501132,2014
243,2015-03-31,TTAN,28.7999,0.7551,19.4377,66.0747,10.791,6.3989,13.6274,29.1178,118009.9,9.19,2.1367,34.7361,11.2736,22.2434,3.2401,1.7995901441549138,2015
244,2016-03-31,TTAN,39.5634,19.8429,32.6784,66.0747,9.2433,5.192,11.0455,20.4706,111877.4,7.6,1.8533,39.494,8.5861,13.6974,3.2242,1.8887558133535773,2016
245,2017-03-31,TTAN,41.2836,25.0076,32.6784,66.0747,8.6099,5.3829,9.6451,18.3874,131867.8,8.014,1.9064,47.6727,9.7068,20.7086,44.4769,1.6723232574017752,2017
246,2018-03-31,TTAN,44.4221,25.0076,29.5345,78.5972,14.3002,9.2492,12.6041,24.245,159464.9,12.75,1.9236,57.3314,16.436,20.2605,33.223,1.7613767501355617,2018
247,2019-03-31,TTAN,41.8469,19.8429,26.9649,78.5972,13.8352,9.135,13.2221,25.1639,195920.6,15.82,1.9032,68.3729,16.7003,19.2592,39.2849,1.755295289394042,2019
248,2020-03-31,TTAN,43.567,25.0076,26.9649,78.5972,10.1351,6.6256,11.8851,23.5717,207677.0,16.91,1.9833,75.1155,12.4302,9.8614,53.2392,1.798668811260897,2020
249,2021-03-31,TTAN,44.7239,25.3398,30.1088,78.5972,11.5758,8.9729,6.4863,13.7374,200880.0,10.96,2.1179,84.236,18.4963,12.4199,75.11,1.7107855846512834,2021
250,2022-03-31,TTAN,44.2008,25.3398,28.5369,78.5972,13.9776,11.2111,11.5444,25.869,274170.0,24.49,2.2408,104.5281,24.2629,24.0896,78.2113,1.6603881278538812,2022
251,2023-03-31,TTAN,44.2008,25.3398,28.5369,78.5972,11.6979,8.8442,13.4807,30.727,379240.0,36.61,2.2793,133.1573,18.8867,27.389,79.0397,1.6893094089264173,2023
252,2003-03-31,SUNP,-2.4163,-20.6529,-19.1682,32.4415,7.6774,3.1821,31.8489,45.0164,9722.0,1.3267,1.4157,3.0127,4.4894,3.3704,22.531,3.165338239571819,2003
253,2004-03-31,SUNP,0.413,-17.6876,-16.6117,35.4067,9.1648,4.6463,30.2476,49.7092,11087.9004,1.8839,1.6478,4.56,7.1261,50.8838,35.7264,2.9712272382234266,2004
254,2005-03-31,SUNP,3.2422,-14.7222,-14.0553,38.3719,4.1795,3.2678,16.7196,40.1061,11852.7998,2.1352,2.3994,6.0877,7.663,33.5016,161.4258,9.096114285714286,2005
255,2006-03-31,SUNP,6.0714,-11.7569,-11.4989,41.337,5.7042,5.6977,18.3159,44.4018,16368.2,3.09,2.4245,8.5541,10.0484,40.6816,130.6591,3.8060678848188503,2006
256,2007-03-31,SUNP,8.9006,-8.7916,-8.9424,44.3022,10.9194,7.282,24.6783,35.6485,21320.5,4.17,1.4447,14.3298,7.3724,74.4392,38.7891,7.445507311361881,2007
257,2008-03-31,SUNP,11.7299,-5.8262,-6.386,47.2674,14.6183,4.4244,32.6582,40.0929,33565.3,7.4659,1.2277,22.4311,5.4806,67.6343,5.379,3.955693719844663,2008
258,2009-03-31,SUNP,14.5591,-2.8609,-3.8296,50.2326,15.9864,2.9332,25.3479,31.0968,42723.0,8.7764,1.2268,34.0143,3.2676,51.639,2.5393,5.929572521584502,2009
259,2010-03-31,SUNP,19.0524,7.309,2.5695,47.1704,23.2795,4.2281,15.5874,18.1672,38086.3,6.5233,1.1655,37.7996,4.7408,11.1284,2.1861,6.216015028765998,2010
260,2011-03-31,SUNP,19.0524,7.309,2.5695,47.1704,15.6104,3.9371,16.9367,20.9801,57216.4,8.7683,1.2387,45.7874,4.8321,21.1321,4.4877,4.386814799408394,2011
261,2012-03-31,SUNP,24.2229,7.309,3.023,62.1915,13.8504,3.8401,18.4191,24.4641,80054.0,12.827,1.3282,59.0768,4.8238,29.0242,2.6212,3.931032770795382,2012
262,2013-03-31,SUNP,25.2691,7.309,3.023,65.3221,15.5745,4.3921,16.1,21.9137,112388.9,14.4,1.3611,72.3735,5.6578,22.5074,1.7326,4.048580730312363,2013
263,2014-03-31,SUNP,23.5992,7.309,3.023,60.3251,10.6937,4.4223,12.5776,18.7468,160043.9,15.1677,1.4905,89.4422,6.4259,23.5843,13.8238,3.1198228927188674,2014
264,2015-03-31,SUNP,36.0628,13.2286,16.2031,78.5972,8.347,4.8204,11.6142,20.5574,272450.7,18.9,1.77,123.7859,8.2715,38.3976,35.0888,1.790802641512472,2015
265,2016-03-31,SUNP,36.0628,13.2286,16.2031,78.5972,8.721,3.9598,8.7142,15.5089,278880.7,18.9,1.7797,137.0498,5.9832,28.6464,25.7614,2.27795124148278,2016
266,2017-03-31,SUNP,36.0628,13.2286,16.2031,78.5972,7.0823,3.0919,11.911,20.0062,302642.3,29.0,1.6796,152.7123,4.5062,11.0883,26.8337,1.8423219742584287,2017
267,2018-03-31,SUNP,36.0628,13.2286,16.2031,78.5972,5.0236,2.2474,3.3284,5.592,259920.2,8.7346,1.6801,159.6872,3.1004,4.57,27.1056,1.5925991929248018,2018
268,2019-03-31,SUNP,43.9996,33.2528,20.0121,78.5972,5.4914,2.1359,4.1257,6.6867,286862.8,11.1,1.6207,172.5856,2.7746,8.0778,25.3914,1.7918033959221713,2019
269,2020-03-31,SUNP,45.2067,33.2528,23.6397,78.5972,4.7656,1.5753,5.6638,8.6876,323251.7,15.7,1.5339,188.6542,1.8674,9.3105,18.3696,2.0153631347161642,2020
270,2021-03-31,SUNP,51.3027,35.0045,27.63,91.1198,6.9324,2.433,4.2729,6.3314,331391.8,12.1,1.4818,193.6486,3.087,2.6474,8.3262,1.8854686995800103,2021
271,2022-03-31,SUNP,52.4696,40.1691,32.2551,84.8585,9.4647,3.4563,4.7612,6.9283,384264.2,13.641,1.4552,200.1022,4.5714,3.3326,2.6875,2.026016288509424,2022
272,2023-03-31,SUNP,52.4696,40.1691,32.2551,84.8585,9.1373,3.2278,11.2567,16.2943,432788.7,35.3,1.4475,233.3788,4.2125,16.6298,12.2972,2.003545596939273,2023
273,2003-03-31,DMART,21.1979,0.1618,-10.4607,73.6894,-99.1181,0.8108,8.6348,31.6969,-364032.7659,-31.6524,3.212,-273.9004,8.1467,75.5692,163.581,5.635499974447739,2003
274,2004-03-31,DMART,21.7698,0.2848,-9.1338,73.9571,-89.5944,1.5189,8.8348,30.7402,-328108.9482,-28.6478,3.0989,-248.8245,8.5512,73.3084,154.8792,5.864853810754876,2004
275,2005-03-31,DMART,22.3418,0.4077,-7.8069,74.2248,-80.0707,2.2271,9.0347,29.7835,-292185.1305,-25.6432,2.9857,-223.7485,8.9557,71.0476,146.1774,6.17887331431939,2005
