,Entity,year,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,RETURN_COM_EQY,PE_RATIO,TOBIN_Q_RATIO,NUMBER_OF_DIRECTORS_ON_BOARD,INDEPENDENT_DIRECTORS,CEO_DUALITY,BOARD_MEETING_ATTENDANCE_PCT,PCT_INDEPENDENT_DIRECTORS,PCT_IND_DIRECTORS_ON_AUDIT_CMTE,NUM_IND_DIR_ON_CMPNSTN_CMTE,PCT_OF_IND_DIRECTORS_ON_NOM_CMTE,CLASSIFIED_BOARD_SYSTEM,PCT_WOMEN_ON_BOARD,BOARD_DURATION,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_ASSET,IS_RD_EXPEND
592,BRIT,31-03-2022,12.95064138,35.27174359,52.18113473,27.28620979,35.58373231,56.20928601,72.73467626,17.63725495,18.0,13.0,0.0,96.84917249,89.94573893,64.81230303,5.0,77.07491142,1.0,10.02829953,7.0,37.16147984,-14.91806615,621.6626198
593,BRIT,31-03-2023,13.23524382,36.35749744,52.43088298,27.75144755,37.24232813,57.3025535,75.31034901,18.42477253,18.0,14.0,0.0,97.96312354,92.60523193,64.56175758,5.0,78.64835548,1.0,10.13038345,7.0,38.64920921,-17.13244264,653.5860615
594,MM,31-03-2006,0.0,0.0,0.0,0.0,3.1492,48.0428,11.1179,1.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5571,35.7302,0.0
595,MM,31-03-2007,0.0,0.0,0.0,0.0,2.5932,48.7002,12.3325,1.8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9293,44.477,0.0
596,MM,31-03-2008,31.0078,24.5614,62.5,36.7769,2.457,28.5234,10.587,1.4048,0.0,8.0,0.0,87.5,66.667,100.0,3.0,0.0,1.0,0.0,0.0,7.0916,38.091,2453.3
597,MM,31-03-2009,31.7829,35.0877,64.2857,40.0826,1.1009,21.2824,7.4394,1.1091,0.0,8.0,0.0,85.88,66.667,100.0,3.0,0.0,1.0,0.0,3.0,4.9087,38.9198,5156.5
598,MM,31-03-2010,30.2326,19.2982,64.2857,35.5372,1.8965,28.8232,12.0087,1.575,0.0,8.0,0.0,93.05,66.667,100.0,3.0,0.0,1.0,0.0,3.0,7.4057,37.8659,6648.6
599,MM,31-03-2011,34.8837,19.2982,64.2857,38.0165,2.0777,25.2024,13.1004,1.5298,0.0,8.0,0.0,85.0,66.667,100.0,3.0,0.0,1.0,0.0,3.0,7.1387,33.6455,7392.5
600,MM,31-03-2012,41.0853,28.0702,67.8571,44.2149,2.0264,20.1799,13.1666,1.3847,13.0,7.0,0.0,96.2,63.636,100.0,4.0,80.0,1.0,0.0,3.0,5.4636,36.2472,8242.6
601,MM,31-03-2013,50.3876,54.386,64.2857,54.5455,1.9885,22.3606,12.391,1.4039,15.0,10.0,1.0,79.12,76.923,100.0,4.0,80.0,1.0,0.0,3.0,5.8453,37.68,10605.4
602,MM,31-03-2014,50.3876,54.386,58.9286,53.3058,1.9307,21.5724,12.4045,1.3918,14.0,9.0,1.0,95.52,69.231,80.0,4.0,100.0,1.0,7.692,3.0,5.6658,40.1137,13009.4
603,MM,31-03-2015,48.8372,54.386,58.9286,52.4793,1.7753,12.7635,22.3607,1.468,10.0,7.0,1.0,91.5,63.636,80.0,4.0,100.0,1.0,9.091,3.0,3.4268,40.3564,15336.6
604,MM,31-03-2016,48.8372,54.386,58.9286,52.4793,1.7435,12.0286,20.7684,1.3874,9.0,7.0,1.0,86.2,70.0,100.0,4.0,100.0,1.0,10.0,3.0,3.2213,30.4832,18858.9
605,MM,31-03-2017,48.8372,54.386,58.9286,52.4793,1.6731,13.1531,18.8336,1.3762,17.0,8.0,0.0,90.62,72.727,100.0,4.0,100.0,1.0,9.091,3.0,3.4341,35.0753,20757.8
606,MM,31-03-2018,48.8372,54.386,58.9286,52.4793,1.8774,22.5832,10.6777,1.3169,16.0,7.0,0.0,80.48,70.0,100.0,4.0,100.0,1.0,10.0,5.0,5.9617,32.8944,19919.4
607,MM,31-03-2019,48.8372,54.386,58.9286,52.4793,1.6379,13.8498,13.7784,1.204,17.0,7.0,0.0,100.0,70.0,100.0,4.0,100.0,1.0,10.0,5.0,3.5365,33.0906,26419.4
608,MM,31-03-2020,55.84917424,65.01866364,57.57579697,58.40842121,1.741043137,14.05394265,17.08397778,1.430702614,16.0,7.0,1.0,91.07833333,71.25143939,94.84848485,4.0,107.8571429,1.0,12.57893939,4.0,3.909430882,33.3849732,24618.49
609,MM,31-03-2021,57.85220746,68.52130804,56.93269522,60.15233345,1.715654696,12.97410686,17.53344795,1.43694441,17.0,7.0,1.0,91.35871795,71.66421212,94.56876457,5.0,110.7142857,1.0,13.79782751,5.0,3.691791176,32.94480138,26376.54471
610,MM,31-03-2022,59.85524068,72.02395245,56.28959347,61.89624569,1.690266254,11.89427108,17.98291813,1.443186206,17.0,7.0,1.0,91.63910256,72.07698485,94.28904429,5.0,113.5714286,1.0,15.01671562,5.0,3.474151471,32.50462955,28134.59941
611,MM,31-03-2023,61.85827389,75.52659685,55.64649172,63.64015793,1.664877812,10.81443529,18.4323883,1.449428001,18.0,7.0,1.0,91.91948718,72.48975758,94.00932401,5.0,116.4285714,1.0,16.23560373,5.0,3.256511765,32.06445772,30859.08173
612,TECHM,31-03-2006,0.0,0.0,0.0,0.0,0.0,42.7339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9216,0.0,0.0
613,TECHM,31-03-2007,0.0,0.0,0.0,0.0,19.5236,15.8474,135.1114,11.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.343,1.0684,0.0
614,TECHM,31-03-2008,0.0,0.0,44.6429,10.3306,9.1307,30.326,25.9294,4.2816,0.0,4.0,0.0,77.27,36.364,75.0,1.0,0.0,1.0,0.0,3.0,17.2829,1.3483,0.0
615,TECHM,31-03-2009,0.0,0.0,39.2857,9.0909,6.3454,63.3983,3.1783,1.4516,0.0,7.0,0.0,77.27,50.0,66.667,3.0,0.0,1.0,0.0,3.0,40.0331,0.0,0.0
616,TECHM,31-03-2010,0.0,0.0,44.6429,10.3306,4.1211,29.008,14.8598,2.279,0.0,7.0,0.0,81.3,53.85,66.67,3.0,0.0,1.0,0.0,3.0,16.0206,23.1658,0.0
617,TECHM,31-03-2011,0.0,0.0,44.6429,10.3306,3.8307,20.6544,13.1037,1.853,0.0,7.0,0.0,89.23,53.85,66.67,3.0,0.0,1.0,0.0,3.0,10.7752,20.1922,0.0
618,TECHM,31-03-2012,13.9535,3.5088,44.6429,18.595,3.7818,29.5989,8.3565,1.7425,10.0,7.0,0.0,86.36,63.636,80.0,4.0,0.0,1.0,0.0,3.0,16.8871,16.2825,0.0
619,TECHM,31-03-2013,18.6047,12.2807,48.2143,23.9669,4.321,27.1788,10.5057,1.907,12.0,7.0,0.0,95.0,58.333,80.0,3.0,75.0,1.0,0.0,3.0,16.1952,15.3644,0.0
620,TECHM,31-03-2014,43.4109,28.0702,58.9286,43.3884,6.6496,41.4688,13.7839,3.0538,10.0,5.0,0.0,89.33,50.0,75.0,2.0,66.667,1.0,10.0,3.0,24.3057,2.2782,0.0
621,TECHM,31-03-2015,47.2868,38.5965,58.9286,47.9339,7.7035,24.5225,22.9315,3.4311,10.0,5.0,0.0,90.0,50.0,75.0,2.0,66.667,1.0,10.0,5.0,14.6855,3.5273,0.0
622,TECHM,31-03-2016,45.7364,43.8596,53.5714,47.1074,6.6523,22.302,13.7627,2.189,10.0,5.0,0.0,97.5,50.0,75.0,2.0,66.667,1.0,10.0,5.0,14.1265,4.8431,0.0
623,TECHM,31-03-2017,41.8605,54.386,53.5714,47.5207,5.9196,18.1313,14.2859,1.9152,10.0,5.0,0.0,90.0,50.0,75.0,2.0,66.667,1.0,10.0,5.0,11.5778,5.2412,78.43
624,TECHM,31-03-2018,48.062,52.6316,53.5714,50.4132,6.2743,21.5408,14.8466,2.2345,10.0,5.0,0.0,100.0,50.0,75.0,2.0,66.667,1.0,10.0,5.0,13.4497,7.8739,78.43
625,TECHM,31-03-2019,14.7287,38.5965,57.1429,30.1653,6.6454,21.9674,16.0078,2.4518,9.0,5.0,0.0,91.66,55.556,75.0,2.0,66.667,1.0,11.111,5.0,13.4544,5.9662,78.43
626,TECHM,31-03-2020,42.05425714,62.46867857,59.84847727,55.04632121,4.105792308,19.8424,16.58717143,0.883269231,9.0,5.0,0.0,99.43333333,54.4279697,77.27233333,2.0,64.28614286,1.0,13.55215152,5.0,11.93216593,9.652830476,67.735
627,TECHM,31-03-2021,43.79843929,68.79699881,61.34073147,59.03840268,3.693443956,18.59587714,16.94381786,0.569058242,9.0,5.0,0.0,101.0779487,54.83241375,77.81414103,2.0,63.39332143,1.0,14.85362354,6.0,11.17970901,9.966505119,75.13923077
628,TECHM,31-03-2022,45.54262143,75.12531905,62.83298566,63.03048415,3.281095604,17.34935429,17.30046429,0.254847253,9.0,5.0,0.0,102.7225641,55.23685781,78.35594872,2.0,62.5005,1.0,16.15509557,6.0,10.42725209,10.28017976,82.54346154
629,TECHM,31-03-2023,47.28680357,81.45363929,64.32523986,67.02256562,2.868747253,16.10283143,17.65711071,0.718476444,9.0,4.0,0.0,104.3671795,55.64130186,78.89775641,2.0,61.60767857,1.0,17.4565676,6.0,9.674795165,10.5938544,89.94769231
630,GAIL,31-03-2006,12.4031,28.0702,39.2857,22.314,4.5172,25.5723,11.0428,1.9517,0.0,3.0,1.0,80.1,27.272,0.0,0.0,0.0,0.0,0.0,0.0,14.5915,11.9661,84.4
631,GAIL,31-03-2007,11.6279,28.0702,39.2857,21.9008,3.2443,22.7319,8.911,1.4855,0.0,3.0,1.0,84.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,12.7956,16.8639,3.0
632,GAIL,31-03-2008,17.8295,28.0702,44.6429,26.4463,4.0194,21.9337,12.9277,1.8901,0.0,2.0,1.0,78.68,20.0,100.0,0.0,0.0,1.0,0.0,3.0,11.8619,15.0294,3.0
633,GAIL,31-03-2009,24.031,33.3333,44.6429,30.9917,3.3348,19.5234,11.0233,1.536,0.0,4.0,1.0,84.69,36.364,100.0,0.0,0.0,1.0,0.0,3.0,10.3555,13.0114,0.0
634,GAIL,31-03-2010,44.186,49.1228,48.2143,46.281,3.5505,20.0406,15.6538,1.9549,0.0,5.0,1.0,86.14,41.667,100.0,1.0,0.0,1.0,0.0,3.0,10.1951,15.0819,161.7
635,GAIL,31-03-2011,49.6124,70.1754,64.2857,57.8512,3.8473,20.6078,14.6372,1.9375,0.0,6.0,1.0,93.06,42.857,100.0,3.0,0.0,1.0,0.0,3.0,10.5754,17.1949,1.3
636,GAIL,31-03-2012,48.8372,54.386,64.2857,53.719,3.1679,19.2663,10.7408,1.4765,17.0,8.0,1.0,93.7,50.0,100.0,3.0,0.0,1.0,0.0,3.0,10.0964,24.0344,11.9
637,GAIL,31-03-2013,42.6357,64.9123,64.2857,52.8926,2.5033,16.2862,9.23,1.1936,12.0,3.0,1.0,71.85,27.273,75.0,3.0,0.0,1.0,9.091,3.0,8.125,27.5519,507.0
638,GAIL,31-03-2014,48.062,70.1754,69.6429,58.2645,2.6719,15.6281,9.9669,1.2281,12.0,2.0,1.0,90.86,20.0,66.667,2.0,0.0,1.0,10.0,3.0,7.5595,27.7325,538.8
639,GAIL,31-03-2015,47.1074,78.125,64.2857,59.3361,2.4791,9.5068,15.568,1.2178,7.0,0.0,1.0,95.04,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.6305,26.2636,516.1
640,GAIL,31-03-2016,49.5868,85.9375,69.6429,63.9004,3.0302,5.3083,32.2534,1.1491,11.0,4.0,1.0,85.1,40.0,75.0,3.0,100.0,1.0,0.0,3.0,2.9052,11.3089,0.0
641,GAIL,31-03-2017,50.4132,89.0625,64.2857,63.9004,3.8241,8.8977,18.9283,1.4196,13.0,5.0,1.0,84.97,45.454,75.0,3.0,100.0,1.0,0.0,3.0,5.7424,6.7084,0.0
642,GAIL,31-03-2018,50.4132,89.0625,64.2857,63.9004,4.2003,11.852,15.4539,1.5284,16.0,7.0,1.0,85.05,50.0,75.0,3.0,100.0,1.0,7.143,3.0,8.0249,3.4178,0.0
643,GAIL,31-03-2019,50.4132,89.0625,64.2857,63.9004,3.2143,14.9305,11.9755,1.4735,18.0,8.0,1.0,84.84,50.0,75.0,3.0,100.0,1.0,12.5,3.0,10.0904,5.0681,109.4
644,GAIL,31-03-2020,62.10475385,103.0653473,74.80376374,75.93434725,3.072975824,7.58677033,18.73888476,1.257607619,15.0,6.0,1.0,88.02824176,41.73614286,53.28286364,3.0,140.0,1.0,7.384802198,3.0,4.873383516,12.7296,206.6461538
645,GAIL,31-03-2021,65.17435341,108.6401002,77.10753033,79.52941451,3.029328791,6.388000659,19.35470119,1.223006905,15.0,6.0,1.0,88.35505495,42.68934286,49.40757343,3.0,160.0,1.0,8.000547253,3.0,4.308412747,12.3618025,215.7551648
646,GAIL,31-03-2022,68.24395297,114.2148532,79.41129692,83.12448176,2.985681758,5.189230989,19.97051762,1.18840619,16.0,6.0,1.0,88.68186813,43.64254286,45.53228322,3.0,180.0,1.0,8.616292308,3.0,3.743441978,11.994005,224.8641758
647,GAIL,31-03-2023,71.31355253,119.7896062,81.71506352,86.71954901,2.942034725,3.990461319,20.58633405,1.153805476,16.0,6.0,1.0,89.00868132,44.59574286,41.65699301,3.0,200.0,1.0,9.232037363,3.0,3.178471209,11.6262075,233.9731868
648,EIM,31-03-2006,0.0,0.0,0.0,0.0,3.1038,0.0,4.0078,1.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.148,327.1
649,EIM,31-03-2007,0.0,0.0,0.0,0.0,2.8509,12.546,13.0746,1.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6784,23.8393,327.1
650,EIM,31-03-2008,0.0,0.0,44.6429,10.3306,2.9584,13.098,12.8208,1.2155,0.0,3.0,0.0,96.66,60.0,100.0,3.0,0.0,1.0,0.0,3.0,4.5136,22.9621,327.1
651,EIM,31-03-2009,0.0,0.0,44.6429,10.3306,3.3989,11.0826,21.2849,0.9035,0.0,3.0,0.0,85.71,60.0,75.0,1.0,0.0,1.0,0.0,3.0,4.4868,5.0915,84.1
652,EIM,31-03-2010,0.0,0.0,44.6429,10.3306,4.5601,16.4194,17.5113,1.7071,0.0,3.0,0.0,100.0,60.0,75.0,1.0,0.0,1.0,0.0,3.0,6.9388,3.2275,105.3
653,EIM,31-03-2011,0.0,0.0,44.6429,10.3306,4.3566,22.6598,12.9979,1.6652,6.0,4.0,0.0,91.67,66.67,100.0,3.0,0.0,1.0,0.0,3.0,9.1397,1.1394,160.0
654,EIM,31-03-2012,0.0,0.0,44.6429,10.3306,5.1166,19.9666,24.1995,2.3627,7.0,4.0,0.0,95.83,66.67,100.0,2.0,0.0,1.0,0.0,3.0,7.8467,0.8818,207.0
655,EIM,31-03-2013,0.0,0.0,44.6429,10.3306,5.8768,20.6776,34.1186,3.136,7.0,4.0,0.0,95.83,66.667,100.0,2.0,0.0,1.0,0.0,3.0,8.033,2.0646,317.7
656,EIM,31-03-2014,0.0,0.0,44.6429,10.3306,11.1613,26.9229,66.3454,6.9843,7.0,4.0,0.0,91.66,66.667,100.0,3.0,100.0,1.0,0.0,5.0,10.4794,0.9108,340.1
657,EIM,31-03-2015,0.0,0.0,44.6429,10.3306,11.1613,26.9229,64.2162,6.9843,7.0,5.0,0.0,88.88,83.333,80.0,3.0,100.0,1.0,0.0,5.0,10.4794,0.9108,340.1
658,EIM,31-03-2016,6.9767,28.0702,44.6429,20.6612,26.8065,26.9229,45.5564,10.8084,6.0,5.0,0.0,88.88,83.333,80.0,3.0,100.0,1.0,16.667,5.0,10.4794,0.457,0.0
659,EIM,31-03-2017,6.9767,28.0702,44.6429,20.6612,28.068,37.0538,41.7333,10.1708,6.0,5.0,0.0,88.88,83.333,80.0,3.0,100.0,1.0,16.667,5.0,27.9054,1.5958,1280.7
660,EIM,31-03-2018,9.3023,28.0702,44.6429,21.9008,21.5141,31.6711,39.4234,8.3828,5.0,4.0,0.0,90.0,80.0,75.0,3.0,100.0,1.0,20.0,5.0,23.7086,1.5841,2375.6
661,EIM,31-03-2019,13.1783,28.0702,44.6429,23.9669,16.6017,27.6225,25.4476,5.1399,4.0,3.0,0.0,100.0,75.0,66.667,3.0,100.0,1.0,25.0,5.0,21.0696,1.6401,3549.4
662,EIM,31-03-2020,14.3411,28.0702,44.6429,22.74605152,24.13361758,35.43594231,53.30796703,9.716246154,5.0,5.0,0.0,91.89106061,85.55536364,74.79809091,3.0,100.0,1.0,21.41428788,6.0,23.20954231,-4.141853846,1919.578022
663,EIM,31-03-2021,16.43414,28.0702,44.6429,24.06807354,25.94633802,37.27221868,56.38962264,10.42042945,4.0,5.0,0.0,91.74609557,87.79884266,73.07898951,3.0,100.0,1.0,23.70451166,6.0,24.87949011,-5.412699121,2082.747473
664,EIM,31-03-2022,18.52718,28.0702,44.6429,25.39009557,27.75905846,39.10849505,59.47127824,11.12461275,4.0,5.0,0.0,91.60113054,90.04232168,71.35988811,4.0,100.0,1.0,25.99473543,6.0,26.54943791,-6.683544396,2245.916923
665,EIM,31-03-2023,20.62022,28.0702,44.6429,26.7121176,29.5717789,40.94477143,62.55293385,11.82879604,4.0,5.0,0.0,91.4561655,92.2858007,69.64078671,4.0,100.0,1.0,28.28495921,6.0,28.21938571,-7.95438967,2409.086374
666,TTMT,31-03-2006,0.0,0.0,0.0,0.0,4.111,33.0199,20.3195,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4094,34.8143,0.0
667,TTMT,31-03-2007,0.0,0.0,0.0,0.0,3.1832,31.472,12.9045,1.8151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.061,39.0605,0.0
668,TTMT,31-03-2008,0.0,0.0,0.0,0.0,2.2827,27.1797,11.0722,1.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6482,30.5858,0.0
669,TTMT,31-03-2009,0.0,0.0,0.0,0.0,0.9325,-35.3603,11.0722,1.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7217,52.7151,14766.1
670,TTMT,31-03-2010,48.8372,54.386,51.7857,50.8264,1.4604,36.3475,15.5578,1.3802,0.0,6.0,0.0,87.12,50.0,100.0,2.0,50.0,1.0,0.0,0.0,3.1858,48.6011,11666.7
671,TTMT,31-03-2011,51.1628,59.6491,62.5,55.7851,2.4241,67.7452,8.0377,1.5945,0.0,7.0,0.0,89.84,53.85,100.0,2.0,50.0,1.0,0.0,0.0,9.8638,37.8161,11872.1
672,TTMT,31-03-2012,47.2868,64.9123,62.5,54.9587,2.3992,52.1169,6.4624,1.3771,12.0,7.0,0.0,92.85,58.333,100.0,2.0,50.0,1.0,0.0,0.0,10.9915,35.3462,15486.9
673,TTMT,31-03-2013,47.2868,54.386,67.8571,53.719,2.2866,28.1297,8.6736,1.283,13.0,6.0,0.0,94.39,50.0,100.0,2.0,50.0,1.0,0.0,3.0,6.2749,34.1058,17593.1
674,TTMT,31-03-2014,49.6124,59.6491,62.5,54.9587,2.5572,27.1037,9.1586,1.285,12.0,6.0,0.0,94.31,54.546,100.0,2.0,50.0,1.0,9.091,3.0,7.168,29.9113,21443.5
675,TTMT,31-03-2015,52.7132,54.386,62.5,55.3719,2.809,22.9537,12.796,1.5063,10.0,6.0,0.0,90.09,60.0,100.0,3.0,75.0,1.0,10.0,3.0,6.0988,32.5517,22043.0
676,TTMT,31-03-2016,23.2558,33.3333,62.5,34.7107,2.4654,17.1273,11.2876,1.196,11.0,6.0,0.0,95.09,54.546,100.0,3.0,75.0,1.0,9.091,3.0,4.5786,25.9852,22171.1
677,TTMT,31-03-2017,23.2558,33.3333,66.0714,35.5372,2.2791,10.8811,21.2329,1.3659,9.0,4.0,0.0,95.5,44.444,100.0,2.0,66.667,1.0,11.111,5.0,2.7563,28.7214,21001.9
678,TTMT,31-03-2018,20.155,33.3333,66.0714,33.8843,1.8387,11.7127,12.3526,1.047,9.0,5.0,0.0,87.72,55.556,100.0,2.0,66.667,1.0,22.222,5.0,2.971,26.8515,23975.2
679,TTMT,31-03-2019,20.155,33.3333,66.0714,33.8843,1.5044,-37.0499,12.3526,0.9968,9.0,5.0,0.0,98.44,55.556,100.0,2.0,66.667,1.0,22.222,5.0,-9.0287,34.5685,29652.5
680,TTMT,31-03-2020,16.22736,28.07013333,68.21426,31.04684,2.024004575,7.482010294,11.22544412,1.091624183,8.0,5.0,0.0,95.80733333,54.06953333,100.0,2.0,75.00033333,1.0,23.01666667,6.0,0.727064706,29.25206078,28454.21091
681,TTMT,31-03-2021,12.20104727,24.43376303,69.15581636,28.26196909,1.989802718,5.876869608,11.04658039,1.051426144,7.0,4.0,0.0,96.40230303,54.13979394,100.0,2.0,77.72764848,1.0,25.67902424,6.0,0.204372549,28.55490052,29989.42636
682,TTMT,31-03-2022,8.174734545,20.79739273,70.09737273,25.47709818,1.95560086,4.271728922,10.86771667,1.011228105,7.0,4.0,0.0,96.99727273,54.21005455,100.0,2.0,80.45496364,1.0,28.34138182,6.0,-0.318319608,27.85774025,31524.64182
683,TTMT,31-03-2023,4.148421818,17.16102242,71.03892909,22.69222727,1.921399002,2.666588235,10.68885294,0.971030065,6.0,4.0,0.0,97.59224242,54.28031515,100.0,2.0,83.18227879,1.0,31.00373939,7.0,-0.841011765,27.16057998,33059.85727
684,VEDL,31-03-2006,0.0,0.0,0.0,0.0,11.922,60.407,8.7968,3.5526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3661,0.6417,0.74
685,VEDL,31-03-2007,0.0,0.0,0.0,0.0,15.8183,47.2334,10.2995,3.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3449,0.0,6.437
686,VEDL,31-03-2008,0.0,0.0,0.0,0.0,21.0602,67.7238,8.0548,3.7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4389,0.0,18.2
687,VEDL,31-03-2009,29.4574,38.5965,67.8571,40.4959,10.7482,51.9149,3.943,1.5786,0.0,3.0,0.0,91.38,33.333,100.0,2.0,0.0,1.0,0.0,3.0,45.1117,0.0354,26.0
688,VEDL,31-03-2010,29.4574,43.8596,62.5,40.4959,9.8709,41.6217,14.5156,3.774,0.0,3.0,0.0,75.93,42.857,100.0,3.0,0.0,1.0,0.0,3.0,31.6008,17.4455,2.9
689,VEDL,31-03-2011,31.7829,54.386,67.8571,45.4545,8.3854,40.7412,5.9254,1.8021,0.0,4.0,0.0,62.5,50.0,100.0,3.0,0.0,1.0,0.0,3.0,31.4691,6.4078,0.0
690,VEDL,31-03-2012,31.7829,54.386,62.5,44.2149,3.2084,19.3028,6.2786,1.0884,7.0,4.0,0.0,78.57,66.667,100.0,3.0,0.0,1.0,0.0,3.0,14.9756,18.3389,0.0
691,VEDL,31-03-2013,31.7829,54.386,67.8571,45.4545,1.9173,13.992,5.9261,0.8281,7.0,4.0,0.0,91.66,66.667,100.0,3.0,0.0,1.0,0.0,3.0,10.4988,21.0071,0.0
692,VEDL,31-03-2014,34.1085,38.5965,53.5714,39.6694,1.3111,13.9218,8.7861,0.9201,9.0,4.0,0.0,88.059,50.0,100.0,3.0,100.0,1.0,12.5,3.0,5.3111,37.6231,0.0
693,VEDL,31-03-2015,45.7364,43.8596,64.2857,49.5868,1.2828,-24.6615,8.7861,1.0121,7.0,4.0,0.0,91.67,50.0,100.0,2.0,66.667,0.0,25.0,3.0,-7.7372,40.8694,50.0
694,VEDL,31-03-2016,47.2868,54.386,58.9286,51.6529,0.7556,-25.0637,8.7861,0.9109,8.0,4.0,0.0,89.29,50.0,100.0,3.0,75.0,0.0,25.0,3.0,-6.3658,34.7167,12.0
695,VEDL,31-03-2017,45.7364,49.1228,64.2857,50.8264,1.1122,13.3118,11.715,1.2099,8.0,4.0,0.0,92.85,50.0,100.0,3.0,75.0,1.0,25.0,3.0,3.5296,35.9589,12.0
696,VEDL,31-03-2018,45.7364,43.8596,64.2857,49.5868,1.4395,16.3684,10.0197,1.217,9.0,5.0,0.0,94.67,55.556,100.0,3.0,75.0,1.0,22.222,3.0,5.3919,31.508,0.0
697,VEDL,31-03-2019,45.7364,43.8596,64.2857,49.5868,0.9603,11.0422,9.8555,1.0313,10.0,5.0,0.0,97.82,50.0,100.0,3.0,75.0,1.0,20.0,3.0,3.6547,32.7782,0.0
698,VEDL,31-03-2020,50.78218909,47.2089,61.72077636,52.47182364,1.293166013,-7.116274265,10.17147712,1.033639869,10.0,5.0,0.0,98.745,55.95981818,100.0,3.0,67.77773333,1.0,30.27770909,3.0,-3.287380882,34.11402549,11.07365
699,VEDL,31-03-2021,52.90339636,47.20889545,61.42857091,53.53493364,0.800745476,-11.13307598,10.39353378,0.951487341,10.0,5.0,0.0,100.7419091,56.72463636,100.0,3.0,64.9205619,1.0,33.35850909,3.0,-5.984177451,35.638558,11.42233676
700,VEDL,31-03-2022,55.02460364,47.20889091,61.13636545,54.59804364,0.30832494,-15.1498777,10.61559044,0.869334813,10.0,5.0,0.0,102.7388182,57.48945455,100.0,3.0,62.06339048,1.0,36.43930909,3.0,-8.68097402,37.16309051,11.77102353
701,VEDL,31-03-2023,57.14581091,47.20888636,60.84416,55.66115364,-0.184095597,-19.16667941,10.83764709,0.787182284,11.0,5.0,0.0,104.7357273,58.25427273,100.0,3.0,59.20621905,1.0,39.52010909,3.0,-11.37777059,38.68762301,12.11971029
702,JSTL,31-03-2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,JSTL,31-03-2007,0.0,0.0,0.0,0.0,2.0872,0.0,6.074,1.2059,0.0,6.0,0.0,76.67,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,43.0335,37.2
704,JSTL,31-03-2008,0.0,0.0,0.0,0.0,1.4632,24.8231,9.0452,1.2951,0.0,6.0,0.0,69.37,42.857,100.0,3.0,0.0,1.0,21.429,3.0,8.3448,54.4018,143.6
705,JSTL,31-03-2009,34.1085,29.8246,44.6429,35.5372,0.9879,3.193,17.7108,0.8995,0.0,8.0,0.0,77.64,53.333,100.0,5.0,66.667,1.0,13.333,3.0,0.909,48.2352,143.6
706,JSTL,31-03-2010,33.3333,40.3509,44.6429,37.6033,1.4867,18.6941,14.7686,1.3956,0.0,7.0,0.0,68.81,53.846,100.0,4.0,66.667,1.0,23.077,3.0,4.5646,45.3198,0.0
707,JSTL,31-03-2011,33.3333,45.614,44.6429,38.843,1.0915,13.6836,11.2991,1.0908,0.0,7.0,0.0,75.3,50.0,100.0,4.0,66.667,1.0,14.286,3.0,4.2858,36.2752,0.0
708,JSTL,31-03-2012,37.2093,45.614,44.6429,40.9091,0.9811,3.1159,11.129,0.9931,11.0,7.0,0.0,86.27,53.846,100.0,4.0,66.667,1.0,7.692,3.0,1.071,38.189,0.0
709,JSTL,31-03-2013,45.7364,54.386,58.9286,50.8264,1.0212,5.5775,12.9262,0.9643,14.0,8.0,1.0,83.58,57.143,100.0,4.0,66.667,1.0,14.286,3.0,1.7204,37.5737,0.0
