,Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,BS_CUR_ASSET_REPORT,BS_CUR_LIAB,TOT_DEBT_TO_COM_EQY
2793,2003-03-31,LTTS,-34.4431,-91.1723,-48.4561,36.0518,-1.9111,-2.9437,33.4795,4.3175,-669.2785,-4.7044,282.0299,-55298.808,-4641.5804,62.0449
2794,2004-03-31,LTTS,-30.2207,-84.6298,-44.6349,38.3615,-0.9964,-2.4553,32.6551,4.1599,-613.0144,-3.9995,268.2274,-50186.2167,-3724.4611,59.1798
2795,2005-03-31,LTTS,-25.9983,-78.0874,-40.8137,40.6711,-0.0816,-1.9668,31.8308,4.0022,-556.7504,-3.2945,254.4249,-45073.6253,-2807.3418,56.3147
2796,2006-03-31,LTTS,-21.7759,-71.545,-36.9925,42.9807,0.8332,-1.4784,31.0064,3.8446,-500.4864,-2.5895,240.6224,-39961.034,-1890.2224,53.4496
2797,2007-03-31,LTTS,-17.5535,-65.0026,-33.1714,45.2904,1.748,-0.99,30.182,3.687,-444.2224,-1.8846,226.8199,-34848.4427,-973.1031,50.5845
2798,2008-03-31,LTTS,-13.3311,-58.4602,-29.3502,47.6,2.6627,-0.5016,29.3576,3.5294,-387.9584,-1.1796,213.0173,-29735.8513,-55.9838,47.7194
2799,2009-03-31,LTTS,-9.1087,-51.9178,-25.529,49.9096,3.5775,-0.0131,28.5333,3.3717,-331.6944,-0.4747,199.2148,-24623.26,861.1356,44.8543
2800,2010-03-31,LTTS,-4.8863,-45.3754,-21.7078,52.2193,4.4923,0.4753,27.7089,3.2141,-275.4304,0.2303,185.4123,-19510.6687,1778.2549,41.9892
2801,2011-03-31,LTTS,-0.6639,-38.833,-17.8866,54.5289,5.407,0.9637,26.8845,3.0565,-219.1664,0.9353,171.6098,-14398.0773,2695.3742,39.1241
2802,2012-03-31,LTTS,3.5586,-32.2906,-14.0655,56.8386,6.3218,1.4521,26.0602,2.8989,-162.9023,1.6402,157.8073,-9285.486,3612.4936,36.259
2803,2013-03-31,LTTS,7.781,-25.7482,-10.2443,59.1482,7.2366,1.9405,25.2358,2.7412,-106.6383,2.3452,144.0047,-4172.8947,4529.6129,33.3939
2804,2014-03-31,LTTS,12.0034,-19.2058,-6.4231,61.4578,8.1514,2.429,24.4114,2.5836,-50.3743,3.0502,130.2022,939.6967,5446.7322,30.5288
2805,2015-03-31,LTTS,16.2258,-12.6634,-2.6019,63.7675,9.0661,2.9174,23.587,2.426,2.004,3.7551,116.3997,11359.88,7552.96,20.7933
2806,2016-03-31,LTTS,20.0282,0.0,0.6348,59.3016,9.9809,3.4058,22.3125,2.7457,42.1467,4.4601,-69.9557,11649.0,8767.0,61.8475
2807,2017-03-31,LTTS,26.094,0.8457,3.6578,73.6002,9.9437,3.8806,20.3535,2.3174,146.0905,5.3296,369.9779,14399.0,7465.0,6.8592
2808,2018-03-31,LTTS,28.7597,0.8457,11.6687,73.6002,13.4888,4.964,20.4941,1.443,188.9981,6.5376,30.3446,18607.0,7637.0,3.6253
2809,2019-03-31,LTTS,34.4533,15.373,14.2382,73.6002,15.2512,5.124,25.2282,1.3746,238.3445,6.5965,28.0262,23720.0,8627.0,2.8317
2810,2020-03-31,LTTS,34.7551,16.2791,14.2382,73.6002,8.3865,3.1769,21.3522,1.4611,264.9085,4.3836,11.6776,29102.0,10388.0,15.4013
2811,2021-03-31,LTTS,38.3362,16.6113,18.3797,79.8615,13.6889,5.8109,14.1486,1.5022,330.6271,8.0269,25.4461,35026.0,10982.0,13.8349
2812,2022-03-31,LTTS,49.6932,42.1323,26.9649,79.8615,20.1778,9.1213,17.1445,1.4621,396.2556,12.8839,19.8497,43251.0,13733.0,11.4619
2813,2023-03-31,LTTS,49.6932,42.1323,26.9649,79.8615,14.543,5.4387,17.9854,1.4274,469.1366,7.2016,18.9405,51410.0,15139.0,9.1741
2814,2003-03-31,APAT,3.6502,-17.3589,-22.3089,50.4393,-1.3032,-1.5648,1.5197,2.6564,-39.0511,-3.8325,60.1596,-7043.6247,-6446.6239,150.804
2815,2004-03-31,APAT,5.7554,-14.8505,-19.5455,51.4871,-0.7949,-1.2592,2.0202,2.64,-33.1006,-3.2306,57.9439,-5731.1367,-5278.4876,145.335
2816,2005-03-31,APAT,7.8605,-12.3422,-16.7821,52.5349,-0.2866,-0.9536,2.5207,2.6237,-27.1501,-2.6288,55.7281,-4418.6487,-4110.3512,139.8661
2817,2006-03-31,APAT,9.9656,-9.8339,-14.0187,53.5827,0.2217,-0.6479,3.0212,2.6073,-21.1996,-2.027,53.5123,-3106.1607,-2942.2149,134.3971
2818,2007-03-31,APAT,12.0707,-7.3256,-11.2553,54.6305,0.7301,-0.3423,3.5217,2.5909,-15.2491,-1.4252,51.2966,-1793.6727,-1774.0785,128.9281
2819,2008-03-31,APAT,17.111,5.6478,0.6348,44.9428,3.1315,1.3708,4.0222,2.5746,6.3673,2.1744,49.0808,2095.1473,1052.9078,105.5076
2820,2009-03-31,APAT,17.111,5.6478,0.6348,44.9428,2.2561,0.743,0.8658,2.5047,8.1801,0.426,144.2189,2977.676,1912.7185,107.7531
2821,2010-03-31,APAT,21.4465,5.6478,1.0883,57.4654,3.1424,1.0875,7.7761,2.1446,9.4131,1.1808,15.0731,2733.4279,1850.2805,82.3064
2822,2011-03-31,APAT,23.4383,6.0707,1.0883,63.0042,3.0577,1.0463,9.0789,2.2196,11.6591,1.1086,23.8603,3208.39,2623.68,104.4903
2823,2012-03-31,APAT,23.4383,6.0707,1.0883,63.0042,3.4866,1.1218,7.7856,2.351,14.0569,1.2873,26.5064,3893.88,3043.39,103.7546
2824,2013-03-31,APAT,23.4383,6.0707,1.0883,63.0042,3.2621,1.0065,8.0606,2.553,16.4739,1.0177,22.8456,5890.58,5037.23,120.969
2825,2014-03-31,APAT,27.462,5.5874,1.0883,75.5268,3.3983,1.01,5.4924,2.7083,19.0477,1.0272,15.6233,6281.1,5332.78,118.7167
2826,2015-03-31,APAT,29.7254,6.0707,6.8319,76.0987,3.8291,1.3352,5.1557,2.6871,21.1232,1.8955,16.4355,6032.9,6085.6,87.4934
2827,2016-03-31,APAT,25.6312,5.5874,5.0786,66.0747,4.2385,1.6056,6.7432,2.807,24.2143,2.7713,14.6334,8895.5,8129.9,105.4533
2828,2017-03-31,APAT,25.5206,0.4228,9.9154,66.0747,4.3671,2.1207,8.6803,2.7576,29.8161,3.939,23.9292,9178.1,9432.8,80.8818
2829,2018-03-31,APAT,26.9993,2.084,12.6965,66.0747,5.331,2.7774,7.8559,2.6121,35.3079,5.6271,19.1211,11384.1,11283.2,80.3664
2830,2019-03-31,APAT,26.9993,2.084,12.6965,66.0747,4.3595,1.8922,5.9838,2.7499,40.4212,3.5671,15.0636,14889.8,14569.8,89.0121
2831,2020-03-31,APAT,43.1647,36.4542,26.8742,66.0747,4.3112,1.534,7.8799,2.6032,54.5317,2.2861,40.6707,14500.2,12247.4,53.6718
2832,2021-03-31,APAT,45.0156,36.7865,32.104,66.0747,10.4269,5.6489,10.8075,2.1847,67.8428,10.3242,24.9611,13991.1,11783.8,26.0601
2833,2022-03-31,APAT,51.4636,46.8439,41.4148,66.0747,11.2189,5.5878,15.7675,1.8879,98.4499,9.29,45.3985,18270.0,14293.3,23.5884
2834,2023-03-31,APAT,51.4636,46.8439,41.4148,66.0747,10.9954,6.199,12.4584,1.8839,108.3763,11.1219,21.9804,25577.7,21802.5,29.046
2835,2003-03-31,MRF,9.7008,-10.4825,-13.008,52.4304,2.7651,1.0512,10.7817,3.1056,-10469.4704,1.4294,32.2084,-13964.4806,-16065.7169,103.6103
2836,2004-03-31,MRF,11.3551,-8.9851,-11.0744,53.9629,2.8409,1.0998,10.5248,3.0209,-8133.7656,1.4916,31.0245,-7710.1525,-11518.8779,98.4207
2837,2005-03-31,MRF,13.0094,-7.4877,-9.1408,55.4955,2.9167,1.1484,10.268,2.9363,-5798.0608,1.5538,29.8407,-1455.8243,-6972.039,93.231
2838,2006-03-31,MRF,14.6637,-5.9903,-7.2071,57.028,3.173,1.3945,10.0112,2.8516,1943.5091,1.9931,28.6568,12890.9,6491.1,87.862
2839,2007-03-31,MRF,16.318,-4.493,-5.2735,58.5605,3.1484,1.242,7.4075,2.5446,2319.0447,1.6213,19.3226,15543.5,7477.9,85.5593
2840,2008-03-31,MRF,21.0542,0.0,0.0,63.0042,2.911,1.0563,4.8646,2.8075,2633.724,1.17,13.5694,19942.8,10672.1,116.0385
2841,2009-03-31,MRF,21.0542,0.0,0.0,63.0042,3.471,1.3535,7.7986,2.601,3196.544,1.7977,21.3697,16802.6,10314.9,45.7365
2842,2010-03-31,MRF,21.0542,0.0,0.0,63.0042,3.6582,1.5058,10.1186,2.3213,3981.073,2.2003,24.543,20907.0,9641.9,77.4655
2843,2011-03-31,MRF,21.0542,0.0,0.0,63.0042,2.9389,1.0809,11.969,2.5962,5409.2493,1.2234,35.8742,30785.3,21097.7,59.7793
2844,2012-03-31,MRF,21.0542,0.0,0.0,63.0042,3.5291,1.2069,8.5455,2.6304,6746.0116,1.5228,24.7125,37537.9,20809.3,57.0166
2845,2013-03-31,MRF,24.5549,7.309,3.2044,63.0042,3.1333,1.2442,10.429,2.3796,8618.9973,1.553,27.7643,47101.6,23300.6,39.0831
2846,2014-03-31,MRF,24.5549,7.309,3.2044,63.0042,3.7735,1.9479,10.0295,2.2102,10703.6004,3.0534,24.1861,53788.5,26232.7,39.9819
2847,2015-03-31,MRF,28.4881,0.4228,8.7666,76.0987,2.6529,1.7281,10.0295,2.2102,16164.8876,2.3691,24.1861,60567.2,28946.8,35.9193
2848,2016-03-31,MRF,32.2302,0.7551,19.6796,76.0987,3.9827,2.1437,10.6389,1.8029,20373.6587,2.9918,26.0365,73136.4,45020.4,26.9981
2849,2017-03-31,MRF,37.0184,15.1314,19.6796,76.0987,4.2014,2.2753,7.1787,1.7154,22961.2395,3.1581,12.7006,78745.0,45898.9,20.6475
2850,2018-03-31,MRF,37.8533,15.1314,19.6796,78.5972,4.0984,1.7459,6.4755,1.6971,25552.8993,2.2693,11.2871,84638.0,54644.3,19.3995
2851,2019-03-31,MRF,38.2456,16.3093,19.6796,78.5972,4.18,1.6405,7.5102,1.6434,28800.5144,2.0196,12.7094,81510.4,52522.4,18.3087
2852,2020-03-31,MRF,38.3563,16.6415,19.6796,78.5972,4.2779,1.9509,6.0778,1.6398,31627.4882,2.6009,9.8157,103949.8,69550.2,17.6082
2853,2021-03-31,MRF,38.3563,16.6415,19.6796,78.5972,3.8124,1.5874,2.9326,1.663,33084.8311,1.9653,4.6078,101879.5,69567.3,23.0117
2854,2022-03-31,MRF,38.3563,16.6415,19.6796,78.5972,4.2441,1.8592,3.2426,1.6503,34678.5289,2.4236,4.817,92436.8,74953.2,20.4901
2855,2023-03-31,MRF,19.6266,-1.4982,-1.4063,61.6256,3.0684,1.2457,9.4975,2.6823,-1126.6512,1.6782,26.2891,11052.8321,2121.639,82.8516
2856,2003-03-31,MPHL,2.8201,-17.7763,-29.9617,55.9919,13.714,1.1677,6.7136,1.081,68.9529,1.1849,7.5146,2487.911,632.971,0.1466
2857,2004-03-31,MPHL,4.8778,-15.8386,-26.4234,56.695,19.6878,4.435,13.0398,1.1576,24.7158,5.4955,-63.3115,3453.411,680.638,0.7649
2858,2005-03-31,MPHL,6.9355,-13.901,-22.8852,57.398,8.2635,2.3214,19.1352,1.3151,40.6931,2.7425,82.5061,3597.039,1992.446,0.7236
2859,2006-03-31,MPHL,8.9932,-11.9633,-19.3469,58.1011,18.1835,4.349,18.1789,1.2678,41.0243,5.0811,3.2485,3751.853,1407.243,0.5588
2860,2007-03-31,MPHL,11.0509,-10.0257,-15.8086,58.8042,13.3885,4.7441,17.0857,1.2629,48.4411,5.837,52.6647,7622.382,2915.236,0.2818
2861,2008-03-31,MPHL,16.9902,0.0,0.0,50.8429,9.5062,2.9025,17.5557,1.3431,55.4224,3.6402,14.7131,9712.558,4428.934,0.4908
2862,2009-03-31,MPHL,16.779,0.0,0.0,50.2107,12.9509,4.6201,37.3252,1.3903,111.9038,6.0373,102.73,18090.938,9147.355,0.1416
2863,2010-03-31,MPHL,20.0382,0.0,0.0,59.9639,9.8017,3.1162,28.1138,1.3747,157.1583,3.884,40.6682,23208.323,11512.565,1.3753
2864,2011-03-31,MPHL,21.8891,0.0,0.0,65.5027,6.2069,1.6133,16.5884,1.3764,185.6722,1.8511,18.2061,36816.56,13974.08,7.492
2865,2012-03-31,MPHL,21.8891,0.0,0.0,65.5027,6.0165,1.6071,13.7172,1.3911,209.6425,1.8462,12.9481,44395.31,17081.47,6.1076
2866,2013-03-31,MPHL,22.9353,0.0,0.0,68.6334,5.8013,1.5584,11.2395,1.4172,234.8321,1.803,12.0263,31265.6,15503.27,10.0962
2867,2014-03-31,MPHL,22.9353,0.0,0.0,68.6334,4.3419,1.4828,11.2395,1.4016,243.414,1.6597,3.6583,32694.01,13836.17,8.4338
2868,2015-03-31,MPHL,29.0615,0.4228,7.9807,78.5972,5.7903,1.3531,9.3656,1.3598,260.7667,1.4779,7.1319,39479.09,15167.97,7.9269
2869,2016-03-31,MPHL,24.8768,0.4228,7.9807,66.0747,7.0928,1.6043,8.5146,1.3087,278.5627,1.7655,6.8481,42257.54,12939.65,5.3185
2870,2017-03-31,MPHL,25.7318,0.4228,10.5502,66.0747,9.647,1.8268,10.7449,1.2271,292.391,1.9833,5.079,44492.03,10885.95,4.2286
2871,2018-03-31,MPHL,25.8827,0.4228,11.0036,66.0747,10.2008,2.533,11.7113,1.2293,283.6478,2.9535,-10.9002,39460.21,14019.7,7.1123
2872,2019-03-31,MPHL,27.8342,0.4228,16.8682,66.0747,9.0273,2.7916,14.953,1.3378,281.9163,3.5156,-4.2315,41030.52,19937.33,10.3354
2873,2020-03-31,MPHL,27.8342,0.4228,16.8682,66.0747,6.0024,1.75,14.6961,1.4554,312.519,2.1261,11.0438,44130.56,21671.67,22.2208
2874,2021-03-31,MPHL,49.7435,33.5246,49.5768,66.0747,10.51,3.8409,13.4065,1.4691,348.9435,5.0911,11.9581,51402.65,21436.99,18.0964
2875,2022-03-31,MPHL,51.1216,33.5246,53.7183,66.0747,13.6483,6.251,14.1988,1.4963,369.6739,9.1347,6.3803,57163.72,29100.2,18.0312
2876,2023-03-31,MPHL,51.1216,33.5246,53.7183,66.0747,9.415,3.2307,14.6468,1.5033,421.1697,4.2637,14.2833,59530.25,27978.36,13.2676
2877,2003-03-31,GPL,-6.6975,-51.278,-24.475,55.438,2.0261,1.2604,9.7486,4.8805,-94.3962,2.4167,116.2848,-36519.8515,-24053.404,161.1553
2878,2004-03-31,GPL,-3.2946,-46.0772,-21.0621,57.039,2.0368,1.3248,9.2701,4.7802,-76.8891,2.5901,111.0159,-27896.5882,-18304.4648,159.8066
2879,2005-03-31,GPL,0.1083,-40.8764,-17.6492,58.64,2.0475,1.3892,8.7916,4.6799,-59.3819,2.7635,105.7469,1372.4,941.5,107.7294
2880,2006-03-31,GPL,3.5112,-35.6757,-14.2363,60.241,2.0582,1.4536,7.1162,3.8687,-41.8748,2.9369,12.184,1961.3,1460.2,28.504
2881,2007-03-31,GPL,6.9141,-30.4749,-10.8234,61.8419,2.0689,1.518,8.8863,7.1115,-24.3676,3.1103,-4.2284,4434.7,3932.4,310.2869
2882,2008-03-31,GPL,10.317,-25.2741,-7.4105,63.4429,2.0795,1.5824,10.204,5.1508,18.5366,3.2837,439.7804,9844.9,7570.9,113.3984
2883,2009-03-31,GPL,13.7199,-20.0733,-3.9976,65.0439,2.0902,1.6468,7.1147,3.8897,28.6583,3.4571,24.0899,10375.3088,5673.8991,219.6074
2884,2010-03-31,GPL,24.6454,0.4228,5.3507,68.0012,3.4362,1.9621,8.753,2.5142,78.3669,3.0354,173.4527,17008.5,7593.5392,86.8235
2885,2011-03-31,GPL,24.9271,1.2685,5.3507,68.0012,3.2273,2.6909,6.6315,2.2827,60.6877,5.1131,11.5413,21109.8094,10998.727,103.6492
2886,2012-03-31,GPL,24.9271,1.2685,5.3507,68.0012,1.8634,1.7095,2.8275,2.9422,85.9657,3.3159,58.255,46307.3155,22373.2267,144.6776
2887,2013-03-31,GPL,26.5768,1.7517,9.8247,68.0012,1.7395,1.5746,2.9492,3.2693,85.1397,2.8814,-0.9491,44975.2172,27652.3105,117.4277
2888,2014-03-31,GPL,29.0916,1.7517,9.8247,75.5268,1.3483,1.4014,2.9456,3.3595,90.0147,2.3757,25.5047,58822.2,38602.1,143.5218
2889,2015-03-31,GPL,30.671,1.7517,13.9964,76.0987,1.3029,1.4292,2.8263,3.7112,92.641,2.711,2.9815,69701.8,47152.1,188.7772
2890,2016-03-31,GPL,33.0852,2.084,20.919,76.0987,1.5811,1.5407,3.0437,3.7821,100.2597,2.9508,17.3997,73889.2,49131.3,150.7799
2891,2017-03-31,GPL,33.0852,2.084,20.919,76.0987,1.0271,1.8741,2.5737,4.8845,51.8518,7.426,-48.2576,70307.5,66444.8,354.795
2892,2018-03-31,GPL,34.9663,5.225,20.919,78.5972,1.3899,2.7455,1.0522,7.0831,55.9128,12.9291,7.8894,63214.3,65495.4,305.9204
2893,2019-03-31,GPL,45.8002,25.0982,27.2975,84.8585,2.4483,2.9991,3.0939,4.4476,107.6648,7.5526,103.983,55199.2,51114.8,142.3988
2894,2020-03-31,GPL,51.8761,43.3404,27.2975,84.8585,2.3043,2.0303,2.9755,2.4987,190.7672,3.1622,94.7254,76445.6,52680.1,77.2654
2895,2021-03-31,GPL,61.01,56.3878,41.6868,84.8585,3.3532,2.8947,-1.4376,2.0061,299.3282,4.6997,73.0446,130735.2,67676.1,55.2013
2896,2022-03-31,GPL,64.3597,61.3108,46.8259,84.8585,3.6376,3.1237,2.0698,2.0035,312.0778,5.3583,4.2763,150955.3,80158.6,59.8962
2897,2023-03-31,GPL,64.3597,61.3108,46.8259,84.8585,1.7273,1.8397,2.7935,2.2804,333.2189,3.0942,6.7871,201725.1,137861.6,69.4152
2898,2003-03-31,TELX,5.303,-27.8473,-31.635,75.1262,-3.9073,3.0509,14.3249,1.8841,7.1862,4.5609,6.9408,560.195,277.107,5.1166
2899,2004-03-31,TELX,7.1063,-25.7895,-28.468,75.3178,-2.3979,3.0585,20.0901,1.8782,7.7474,5.1372,7.8096,724.369,468.784,0.0
2900,2005-03-31,TELX,8.9096,-23.7317,-25.3009,75.5094,-0.8885,5.3281,24.2805,2.1037,8.7826,10.4639,13.3623,837.37,625.995,0.0
2901,2006-03-31,TELX,10.7129,-21.6739,-22.1338,75.7011,0.6208,4.6805,25.8951,2.1978,10.5884,9.1232,20.5608,970.994,761.223,0.0
2902,2007-03-31,TELX,12.5162,-19.6161,-18.9668,75.8927,2.1302,5.6354,32.5244,2.022,14.8622,9.7614,40.3632,1022.938,785.689,0.0
2903,2008-03-31,TELX,14.3195,-17.5583,-15.7997,76.0844,5.0884,2.4438,24.3039,2.049,19.1017,4.1371,28.5261,1576.795,1342.856,46.5088
2904,2009-03-31,TELX,16.1228,-15.5005,-12.6327,76.276,5.2551,1.4241,23.0064,1.8672,24.3157,1.6903,27.4078,1480.044,771.157,8.6296
2905,2010-03-31,TELX,17.9262,-13.4427,-9.4656,76.4677,7.9905,3.8842,18.0098,1.6344,27.9112,5.7316,14.7865,1946.992,722.509,19.5255
2906,2011-03-31,TELX,19.7295,-11.3849,-6.2985,76.6593,6.5802,3.0446,10.8713,1.6472,28.9772,4.381,3.7281,1456.322,1095.879,14.0927
2907,2012-03-31,TELX,21.5328,-9.3272,-3.1315,76.851,5.6284,2.2775,10.806,1.7002,30.3603,3.2287,4.773,1686.957,1301.819,18.065
2908,2013-03-31,TELX,23.3361,-7.2694,0.0356,77.0426,5.1338,2.1307,6.1176,1.8014,30.8058,3.1001,1.4673,1812.051,1551.701,30.4964
2909,2014-03-31,TELX,25.1394,-5.2116,3.2027,77.2343,10.6589,4.7778,20.208,1.7422,37.7054,7.2264,22.3971,2365.923,1402.407,0.0
2910,2015-03-31,TELX,26.0738,0.0,0.0,78.0253,15.9346,8.1345,24.1445,1.645,45.4989,12.7173,20.6696,3278.017,1712.431,0.0
2911,2016-03-31,TELX,25.2389,0.0,0.0,75.5268,20.7847,10.1391,29.0721,1.5918,61.9324,15.2089,36.1185,4537.598,1957.148,0.0
2912,2017-03-31,TELX,34.6042,2.084,22.9746,78.5972,22.1899,6.5966,26.5822,1.394,89.5474,8.1795,44.5889,5665.189,1317.572,0.0
2913,2018-03-31,TELX,34.8154,2.084,23.6094,78.5972,21.9137,6.7129,28.9152,1.2811,118.5603,8.311,32.3995,8050.658,1876.897,0.0
2914,2019-03-31,TELX,34.8154,2.084,23.6094,78.5972,22.4397,5.4211,27.7711,1.2422,151.3819,6.3621,27.6835,10080.052,1882.149,0.0
2915,2020-03-31,TELX,34.8154,2.084,23.6094,78.5972,22.4397,3.0359,20.2261,1.2458,175.0317,3.5942,15.6226,12012.026,2173.724,5.3457
2916,2021-03-31,TELX,34.8154,2.084,23.6094,78.5972,22.4397,9.9814,23.7064,1.2717,217.1241,12.4026,24.0484,13913.693,2644.642,5.4142
2917,2022-03-31,TELX,41.1126,17.6382,26.9649,78.5972,22.4397,25.6418,28.2908,1.3159,257.064,34.3889,18.395,16957.014,4102.227,8.6516
2918,2023-03-31,TELX,41.1126,17.6382,26.9649,78.5972,22.4397,13.6743,30.62,1.338,334.9207,17.7926,30.2869,23134.896,4785.555,8.7385
2919,2003-03-31,BIL,9.9355,-7.5328,-14.9642,52.1408,-0.0268,0.4579,6.86,3.5288,-108.1889,1.2868,31.3574,-3179.8866,-4641.9162,154.3561
2920,2004-03-31,BIL,11.565,-6.188,-12.9428,53.6639,0.3691,0.6198,7.2479,3.416,-86.3548,1.4635,30.5683,-1419.59,-3118.9883,147.6407
2921,2005-03-31,BIL,13.1945,-4.8431,-10.9215,55.1869,0.765,0.7817,7.6357,3.3032,-64.5207,1.6402,29.7791,340.7066,-1596.0605,140.9252
2922,2006-03-31,BIL,14.824,-3.4983,-8.9001,56.71,4.0428,2.9284,8.0236,3.1903,14.8731,6.0072,28.9899,4158.2124,1553.2009,103.2569
2923,2007-03-31,BIL,16.4536,-2.1534,-6.8788,58.233,2.4379,1.548,9.686,2.7022,17.9745,2.5286,20.8526,4920.019,3612.1394,117.488
2924,2008-03-31,BIL,21.0542,0.0,0.0,63.0042,2.5287,1.4819,9.8199,2.9755,21.586,2.5086,20.0926,7197.0746,2995.8764,130.6442
2925,2009-03-31,BIL,21.0542,0.0,0.0,63.0042,2.1436,0.8346,5.7033,2.9138,24.7327,0.5493,14.5775,6547.1078,3153.2682,104.3715
2926,2010-03-31,BIL,19.2033,0.0,0.0,57.4654,2.9231,1.3389,14.9099,2.534,35.2471,1.8135,42.512,8878.2589,5170.807,73.6663
2927,2011-03-31,BIL,20.1288,0.0,0.0,60.2348,2.3339,1.1966,10.2106,2.4699,44.5564,1.4964,26.4114,9114.9032,8388.9905,72.1522
2928,2012-03-31,BIL,21.0542,0.0,0.0,63.0042,2.3556,1.4319,9.9857,2.7323,57.4229,2.2495,28.8771,15799.9621,10603.4845,153.9722
2929,2013-03-31,BIL,25.1081,9.0305,0.0,66.1349,2.0534,1.2818,9.5053,2.8837,74.6444,1.8106,29.9905,15118.9926,9369.93,149.9631
2930,2014-03-31,BIL,25.1081,9.0305,0.0,66.1349,2.2793,1.5413,10.3484,2.7479,98.0297,2.4345,31.3289,14788.008,11993.5806,128.6763
2931,2015-03-31,BIL,30.7615,10.752,5.26,76.0987,2.6956,1.7517,9.1402,2.4791,117.7329,2.7565,20.0993,20713.7966,14929.9887,103.5967
2932,2016-03-31,BIL,31.6165,10.752,7.8295,76.0987,2.4863,1.6165,8.3182,2.1218,143.5377,2.1994,21.9181,15658.6,15258.7,68.4114
2933,2017-03-31,BIL,37.3906,15.1314,20.7981,76.0987,4.8934,2.7024,12.8152,1.7708,183.2667,3.7818,27.6785,17458.9,16468.5,39.2584
2934,2018-03-31,BIL,38.6782,15.4636,21.8259,78.5972,8.4659,3.8198,12.6129,1.5299,211.2275,5.0592,15.2569,20166.1,14338.0,15.9326
2935,2019-03-31,BIL,38.6782,15.4636,21.8259,78.5972,8.0924,3.2521,12.5214,1.4143,240.7267,4.1354,13.9656,24705.8,14548.7,18.7137
2936,2020-03-31,BIL,38.6782,15.4636,21.8259,78.5972,6.6099,2.5127,14.4467,1.375,259.0706,3.0557,7.6202,19214.5,15578.5,18.6004
2937,2021-03-31,BIL,38.6782,15.4636,21.8259,78.5972,10.7369,4.2623,15.7289,1.3602,310.3614,5.4404,19.798,24819.6,19015.3,16.6768
2938,2022-03-31,BIL,38.8392,15.9468,21.8259,78.5972,7.7326,4.1299,14.9945,1.4804,358.6339,5.9565,15.5536,38941.8,32356.3,36.4651
2939,2023-03-31,BIL,38.8392,15.9468,21.8259,78.5972,6.6634,4.1299,14.9945,1.4804,358.6339,5.9565,15.5536,38941.8,32356.3,36.4651
2940,2003-03-31,PAG,3.563,-12.1772,-12.2135,34.961,-3.0135,-2.4144,13.9914,4.9087,-386.9539,-2.8902,47.5996,198.57,116.73,156.5884
2941,2004-03-31,PAG,6.0962,-9.7442,-10.0131,37.9255,-1.2351,-1.1911,19.3934,5.1277,-317.4107,-0.7284,-4.1582,200.38,112.88,205.4184
2942,2005-03-31,PAG,8.6294,-7.3112,-7.8127,40.89,0.5434,0.0322,13.0924,5.4557,-247.8675,1.4335,28.6541,264.23,154.78,197.4221
2943,2006-03-31,PAG,4.9794,5.1646,0.0,9.7532,2.3219,1.2555,27.8073,4.2686,-178.3242,3.5953,87.6649,324.07,184.96,105.359
2944,2007-03-31,PAG,20.9939,5.5874,2.5695,54.696,6.2628,3.1736,20.4616,2.0741,60.7161,4.885,440.8676,825.0363,271.6525,37.3942
2945,2008-03-31,PAG,22.8146,5.5874,3.023,59.693,5.1532,3.265,16.2179,2.0242,69.3708,6.0544,14.2542,990.5648,564.5976,48.078
2946,2009-03-31,PAG,22.8146,5.5874,3.023,59.693,4.3294,2.5089,16.434,2.3444,77.8399,4.6891,12.2085,1402.3384,818.5183,48.2823
2947,2010-03-31,PAG,26.9993,5.5874,3.023,72.2155,7.3932,4.6409,18.3377,2.3245,88.7835,9.0788,14.0591,1342.6749,739.6678,55.3039
2948,2011-03-31,PAG,23.2371,5.5874,3.023,60.9573,7.7452,5.9916,20.961,2.5073,110.9723,14.6672,24.992,2194.8862,1621.0001,92.4092
2949,2012-03-31,PAG,23.2371,5.5874,3.023,60.9573,12.4589,8.6539,25.3323,2.4534,148.6463,18.1515,33.949,2314.942,1502.9941,38.6637
2950,2013-03-31,PAG,23.2371,5.5874,3.023,60.9573,12.3357,8.4223,26.6899,2.2231,191.4268,17.3986,28.7801,3102.0251,1881.8236,41.1808
2951,2014-03-31,PAG,24.2833,5.5874,3.023,64.0879,14.5088,11.136,26.5752,2.3031,259.1045,25.0461,35.3543,4591.8177,2877.1922,49.2085
2952,2015-03-31,PAG,28.4579,1.2685,7.8295,76.0987,24.9037,19.1288,25.9792,2.2332,346.7509,39.5992,33.8266,5606.9228,3121.8295,34.75
2953,2016-03-31,PAG,29.3834,1.2685,10.6106,76.0987,23.5874,14.7256,26.1672,1.9305,475.0547,25.5063,37.0017,6836.46,3762.74,13.8587
2954,2017-03-31,PAG,37.451,16.0375,17.5635,78.5972,24.0609,14.5536,25.3584,1.7565,596.9056,24.4943,25.6499,8331.74,4258.03,10.1033
