,Dates,Company,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,RETURN_ON_ASSET,RETURN_COM_EQY,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,NET_OPER_PROFIT_AFTER_TAX
31432,2019-03-31,SKYGOLD,,,,,3.863,11.0579,10.8398,1.6132,63.8065
31433,2020-03-31,SKYGOLD,,,,,5.8016,13.06,8.8096,1.5255,95.9119
31434,2021-03-31,SKYGOLD,,,,,4.0903,9.6515,8.152,1.3582,80.1382
31435,2022-03-31,SKYGOLD,,,,,11.6383,27.8642,6.6524,1.1819,148.7737
31436,2023-03-31,SKYGOLD,,,,,8.9316,22.2426,6.8424,1.7716,259.3599
31437,2003-03-31,UCAL,,,,,17.6363,33.7936,3.0711,0.977,313.617
31438,2004-03-31,UCAL,,,,,16.827,28.4944,4.1696,1.2501,325.8481
31439,2005-03-31,UCAL,,,,,12.5166,18.6614,4.5496,1.368,247.6505
31440,2006-03-31,UCAL,,,,,0.3779,0.8636,1.7482,1.2581,-8.7625
31441,2007-03-31,UCAL,,,,,-4.9457,-17.7802,1.4612,1.0022,-8.7625
31442,2008-03-31,UCAL,,,,,-8.4195,-38.2346,1.597,0.9772,-309.9794
31443,2009-03-31,UCAL,,,,,-14.7261,-115.6254,0.2313,1.0277,-583.2641
31444,2010-03-31,UCAL,,,,,-4.704,-74.4726,0.7399,1.2353,-26.5964
31445,2011-03-31,UCAL,,,,,3.6675,42.2143,1.108,1.1764,419.6291
31446,2012-03-31,UCAL,,,,,4.1749,41.864,1.1738,1.1552,453.8897
31447,2013-03-31,UCAL,,,,,1.0055,9.8769,0.9694,1.0845,235.0279
31448,2014-03-31,UCAL,,,,,1.1974,11.938,0.9561,1.091,266.713
31449,2015-03-31,UCAL,,,,,4.4675,40.3398,1.4136,1.3272,409.1497
31450,2016-03-31,UCAL,,,,,3.0059,31.9465,1.2569,1.4034,285.1112
31451,2017-03-31,UCAL,,,,,6.2988,29.637,2.1115,1.4194,478.5468
31452,2018-03-31,UCAL,,,,,14.8957,39.7695,2.3981,1.3112,1147.9402
31453,2019-03-31,UCAL,,,,,6.2825,14.762,2.2468,1.0445,594.6919
31454,2020-03-31,UCAL,,,,,2.7976,6.4757,1.4536,0.7789,298.9199
31455,2021-03-31,UCAL,,,,,3.5458,8.3727,1.4869,0.9429,388.9753
31456,2022-03-31,UCAL,,,,,4.265,9.3039,1.8167,0.8155,281.3498
31457,2023-03-31,UCAL,,,,,0.1093,0.2172,2.0853,0.8039,25.7367
31458,2003-03-31,GRSL,,,,,,,,,
31459,2004-03-31,GRSL,,,,,,,,,131.6594
31460,2005-03-31,GRSL,,,,,8.6194,25.6581,,,213.7956
31461,2006-03-31,GRSL,,,,,4.2414,13.143,,,152.67
31462,2007-03-31,GRSL,,,,,6.8464,22.6609,,,384.3332
31463,2008-03-31,GRSL,,,,,9.0765,36.9851,,,876.7067
31464,2009-03-31,GRSL,,,,,3.1908,10.354,4.345,1.197,546.3999
31465,2010-03-31,GRSL,,,,,3.4911,10.3565,3.5495,1.3681,602.9003
31466,2011-03-31,GRSL,,,,,4.9217,16.7213,4.427,1.554,1169.4189
31467,2012-03-31,GRSL,,,,,-4.2297,-26.9481,2.1041,1.1921,-105.0204
31468,2013-03-31,GRSL,,,,,0.3246,2.7797,2.2369,0.9595,407.2211
31469,2014-03-31,GRSL,,,,,0.1519,0.9823,3.3711,0.9052,500.7106
31470,2015-03-31,GRSL,,,,,0.4385,2.46,3.2187,0.9105,540.8777
31471,2016-03-31,GRSL,,,,,0.7168,3.4055,3.6061,0.8831,260.2806
31472,2017-03-31,GRSL,,,,,0.2255,0.8689,2.305,1.0289,124.1591
31473,2018-03-31,GRSL,,,,,1.0621,3.2688,4.1235,0.8285,2.8842
31474,2019-03-31,GRSL,,,,,1.9514,4.3523,4.7727,0.7143,187.2084
31475,2020-03-31,GRSL,,,,,3.2879,6.7007,4.9114,0.6745,250.5055
31476,2021-03-31,GRSL,,,,,3.1453,7.0262,4.6213,0.8599,262.9303
31477,2022-03-31,GRSL,,,,,3.4341,9.1263,4.706,1.0129,258.8768
31478,2023-03-31,GRSL,,,,,2.866,7.637,4.9563,0.9196,370.0807
31479,2003-03-31,GREENCHE,,,,,,,,,
31480,2004-03-31,GREENCHE,,,,,,,,,
31481,2005-03-31,GREENCHE,,,,,,,,,
31482,2006-03-31,GREENCHE,,,,,,,,,
31483,2007-03-31,GREENCHE,,,,,,,,,
31484,2008-03-31,GREENCHE,,,,,,,,,
31485,2009-03-31,GREENCHE,,,,,,,,,
31486,2010-03-31,GREENCHE,,,,,,,,,
31487,2011-03-31,GREENCHE,,,,,,,,,
31488,2012-03-31,GREENCHE,,,,,,,,,
31489,2013-03-31,GREENCHE,,,,,,,,,
31490,2014-03-31,GREENCHE,,,,,,,,,
31491,2015-03-31,GREENCHE,,,,,,,,,
31492,2016-03-31,GREENCHE,,,,,,,,,
31493,2017-03-31,GREENCHE,,,,,,,,,
31494,2018-03-31,GREENCHE,,,,,,,,,
31495,2019-03-31,GREENCHE,,,,,,,,,
31496,2020-03-31,GREENCHE,,,,,,,,,46.2666
31497,2021-03-31,GREENCHE,,,,,1.8766,5.0532,,,49.7049
31498,2022-03-31,GREENCHE,,,,,0.4757,1.4914,,,38.3732
31499,2023-03-31,GREENCHE,,,,,,,,,
31500,2003-03-31,LOYL,,,,,,,,,
31501,2004-03-31,LOYL,,,,,,,,,
31502,2005-03-31,LOYL,,,,,,,1.6728,0.9598,372.1855
31503,2006-03-31,LOYL,,,,,2.1341,16.5783,2.0771,0.9515,649.2578
31504,2007-03-31,LOYL,,,,,1.6848,11.8306,1.8005,0.978,614.6056
31505,2008-03-31,LOYL,,,,,2.8871,17.5195,1.6967,1.1154,681.6919
31506,2009-03-31,LOYL,,,,,2.6894,14.1715,1.7375,1.1666,523.52
31507,2010-03-31,LOYL,,,,,2.669,12.8302,1.6671,1.077,468.83
31508,2011-03-31,LOYL,,,,,2.8676,12.8732,1.73,0.9699,516.52
31509,2012-03-31,LOYL,,,,,0.8845,3.737,1.4522,0.8494,290.38
31510,2013-03-31,LOYL,,,,,3.3217,12.9641,1.7119,0.9619,556.8484
31511,2014-03-31,LOYL,,,,,8.4724,30.7895,2.4343,1.1242,1115.4201
31512,2015-03-31,LOYL,,,,,0.22,0.7871,1.5931,0.922,3.7757
31513,2016-03-31,LOYL,,,,,,,,,
31514,2017-03-31,LOYL,,,,,,,,,
31515,2018-03-31,LOYL,,,,,,,,,
31516,2019-03-31,LOYL,,,,,,,,,
31517,2020-03-31,LOYL,,,,,,,,,
31518,2021-03-31,LOYL,,,,,,,,,
31519,2022-03-31,LOYL,,,,,,,,,
31520,2023-03-31,LOYL,,,,,,,,,
31521,2003-03-31,VERTOZ,,,,,,,,,
31522,2004-03-31,VERTOZ,,,,,,,,,
31523,2005-03-31,VERTOZ,,,,,,,,,
31524,2006-03-31,VERTOZ,,,,,,,,,
31525,2007-03-31,VERTOZ,,,,,,,,,
31526,2008-03-31,VERTOZ,,,,,,,,,
31527,2009-03-31,VERTOZ,,,,,,,,,
31528,2010-03-31,VERTOZ,,,,,,,,,
31529,2011-03-31,VERTOZ,,,,,,,,,
31530,2012-03-31,VERTOZ,,,,,,,,,
31531,2013-03-31,VERTOZ,,,,,,,,,
31532,2014-03-31,VERTOZ,,,,,,,,,
31533,2015-03-31,VERTOZ,,,,,,,,,
31534,2016-03-31,VERTOZ,,,,,,,,,
31535,2017-03-31,VERTOZ,,,,,28.7232,137.8226,,,33.4158
31536,2018-03-31,VERTOZ,,,,,28.7232,137.8226,12.4085,4.1859,78.2154
31537,2019-03-31,VERTOZ,,,,,7.1775,9.8417,7.6552,1.4562,61.2702
31538,2020-03-31,VERTOZ,,,,,10.1994,13.0799,9.381,2.0495,114.4509
31539,2021-03-31,VERTOZ,,,,,,,,,
31540,2022-03-31,VERTOZ,,,,,,,,,
31541,2023-03-31,VERTOZ,,,,,,,,,
31542,2003-03-31,SPECTSTM,,,,,,,,,
31543,2004-03-31,SPECTSTM,,,,,,,,,
31544,2005-03-31,SPECTSTM,,,,,,,,,
31545,2006-03-31,SPECTSTM,,,,,,,,,
31546,2007-03-31,SPECTSTM,,,,,,,,,
31547,2008-03-31,SPECTSTM,,,,,,,,,
31548,2009-03-31,SPECTSTM,,,,,,,,,
31549,2010-03-31,SPECTSTM,,,,,,,,,
31550,2011-03-31,SPECTSTM,,,,,,,,,
31551,2012-03-31,SPECTSTM,,,,,,,,,
31552,2013-03-31,SPECTSTM,,,,,,,,,
31553,2014-03-31,SPECTSTM,,,,,,,,,
31554,2015-03-31,SPECTSTM,,,,,,,,,
31555,2016-03-31,SPECTSTM,,,,,,,,,
31556,2017-03-31,SPECTSTM,,,,,,,,,
31557,2018-03-31,SPECTSTM,,,,,,,,,
31558,2019-03-31,SPECTSTM,,,,,,,,,
31559,2020-03-31,SPECTSTM,,,,,,,,,68.5395
31560,2021-03-31,SPECTSTM,,,,,10.9377,27.4062,,,49.2928
31561,2022-03-31,SPECTSTM,,,,,27.9529,64.6468,,,156.6978
31562,2023-03-31,SPECTSTM,,,,,,,,,
31563,2003-03-31,NAND,,,,,20.3154,25.479,,,25.337
31564,2004-03-31,NAND,,,,,3.3723,7.4111,,,11.1607
31565,2005-03-31,NAND,,,,,3.7392,14.2862,,,33.1319
31566,2006-03-31,NAND,,,,,10.4338,45.3989,2.4424,1.8528,143.3578
31567,2007-03-31,NAND,,,,,5.6763,25.4237,1.5831,1.0668,193.6817
31568,2008-03-31,NAND,,,,,1.7527,7.0679,1.356,1.0648,153.9097
31569,2009-03-31,NAND,,,,,-0.32,-1.1986,1.3275,0.8283,153.9097
31570,2010-03-31,NAND,,,,,2.4893,9.4652,1.4985,0.9292,237.2235
31571,2011-03-31,NAND,,,,,-4.9671,-17.8709,1.8048,0.8761,237.2235
31572,2012-03-31,NAND,,,,,3.6859,12.3492,1.7398,0.8922,373.9135
31573,2013-03-31,NAND,,,,,5.1609,18.132,1.8336,0.9173,620.1658
31574,2014-03-31,NAND,,,,,5.3514,19.6501,1.9625,0.9362,608.5299
31575,2015-03-31,NAND,,,,,6.2284,21.6386,2.3361,1.0266,709.6013
31576,2016-03-31,NAND,,,,,6.7309,21.1736,2.4182,1.188,908.2358
31577,2017-03-31,NAND,,,,,6.3034,18.6771,2.0088,1.1061,850.0122
31578,2018-03-31,NAND,,,,,3.531,10.1647,2.3045,1.084,795.2147
31579,2019-03-31,NAND,,,,,1.6225,4.3865,2.0119,0.8159,297.3261
31580,2020-03-31,NAND,,,,,-0.0472,-0.1192,1.9286,0.6549,118.1794
31581,2021-03-31,NAND,,,,,-1.5626,-3.8944,1.631,0.7296,-61.4778
31582,2022-03-31,NAND,,,,,5.1649,13.4291,2.9487,1.2528,840.4292
31583,2023-03-31,NAND,,,,,0.0593,0.1489,2.5129,0.7522,69.9839
31584,2003-03-31,SHYI,,,,,-2.784,-56.2294,0.7978,0.9817,
31585,2004-03-31,SHYI,,,,,1.5611,34.8825,1.027,0.9962,
31586,2005-03-31,SHYI,,,,,-3.7851,-101.0438,1.0439,1.1192,
31587,2006-03-31,SHYI,,,,,6.7938,126.9364,2.2531,1.1734,137.4208
31588,2007-03-31,SHYI,,,,,5.4244,48.9172,2.0838,1.1027,103.6092
31589,2008-03-31,SHYI,3.8659,3.2044,22.1553,9.7576,8.5661,50.8207,2.3544,1.026,-310951.1194
31590,2009-03-31,SHYI,5.5874,3.2044,22.1553,10.331,11.0583,41.8837,2.5122,0.79,226.7432
31591,2010-03-31,SHYI,5.5874,3.2044,22.1553,10.331,3.3468,9.8221,2.01,0.8263,86.4903
31592,2011-03-31,SHYI,5.5874,3.2044,22.1553,10.331,2.7814,7.4056,1.8722,0.7793,86.4903
31593,2012-03-31,SHYI,5.5874,3.2044,58.6093,22.5128,1.2504,3.3895,1.7232,0.7516,54.131
31594,2013-03-31,SHYI,5.5874,3.2044,58.6093,22.5128,4.024,10.8967,2.2789,0.7373,103.8695
31595,2014-03-31,SHYI,5.5874,3.2044,58.6093,22.5128,5.9856,15.8192,2.713,0.7603,153.8451
31596,2015-03-31,SHYI,0.4228,7.3761,75.5268,27.8342,4.3082,11.0594,2.4836,0.7946,147.8776
31597,2016-03-31,SHYI,1.2685,7.3761,75.5268,28.1159,3.6664,9.1044,2.3303,0.7529,133.5802
31598,2017-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,9.7196,22.4447,3.294,1.2238,317.2697
31599,2018-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,10.7608,22.2906,3.2935,1.1479,318.6494
31600,2019-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,14.3516,26.6163,3.9302,1.0241,472.0849
31601,2020-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,8.7927,15.4286,2.6904,0.6678,305.6795
31602,2021-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,2.2481,3.9688,2.0457,0.7839,-52.5572
31603,2022-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,2.4004,4.3474,2.4725,0.8447,-18.4074
31604,2023-03-31,SHYI,1.2685,7.3761,78.0253,28.9508,16.0809,27.5254,4.0473,0.7834,733.5378
31605,2003-03-31,SINTER,,,,,,,,,
31606,2004-03-31,SINTER,,,,,,,,,
31607,2005-03-31,SINTER,,,,,,,,,
31608,2006-03-31,SINTER,,,,,,,,,
31609,2007-03-31,SINTER,,,,,,,,,
31610,2008-03-31,SINTER,,,,,,,,,
31611,2009-03-31,SINTER,,,,,,,,,
31612,2010-03-31,SINTER,,,,,,,,,
31613,2011-03-31,SINTER,,,,,,,,,
31614,2012-03-31,SINTER,,,,,,,,,
31615,2013-03-31,SINTER,,,,,,,,,26.0988
31616,2014-03-31,SINTER,,,,,0.1479,0.3474,,,39.4625
31617,2015-03-31,SINTER,,,,,0.1017,0.2525,,,47.6168
31618,2016-03-31,SINTER,,,,,0.6856,1.8115,,,79.477
31619,2017-03-31,SINTER,,,,,1.5988,4.1825,,,73.0311
31620,2018-03-31,SINTER,,,,,4.5258,8.6592,3.0753,1.678,101.3689
31621,2019-03-31,SINTER,,,,,3.7757,6.2787,2.6494,1.5363,78.9185
31622,2020-03-31,SINTER,,,,,-1.9306,-3.2759,1.372,0.999,-2.1381
31623,2021-03-31,SINTER,,,,,-3.1437,-4.9546,2.9076,1.663,-19.874
31624,2022-03-31,SINTER,,,,,-2.505,-3.7779,2.928,1.9315,-17.7019
31625,2023-03-31,SINTER,,,,,,,,,
31626,2003-03-31,MEGASTAR,,,,,,,,,
31627,2004-03-31,MEGASTAR,,,,,,,,,
31628,2005-03-31,MEGASTAR,,,,,,,,,
31629,2006-03-31,MEGASTAR,,,,,,,,,
31630,2007-03-31,MEGASTAR,,,,,,,,,
31631,2008-03-31,MEGASTAR,,,,,,,,,
31632,2009-03-31,MEGASTAR,,,,,,,,,
31633,2010-03-31,MEGASTAR,,,,,,,,,
31634,2011-03-31,MEGASTAR,,,,,,,,,
31635,2012-03-31,MEGASTAR,,,,,,,,,
31636,2013-03-31,MEGASTAR,,,,,,,,,0.0
31637,2014-03-31,MEGASTAR,,,,,,,6.5368,2.2004,56.666
31638,2015-03-31,MEGASTAR,,,,,5.9975,15.7018,2.7744,0.9629,50.8494
31639,2016-03-31,MEGASTAR,,,,,6.6197,16.5365,5.4476,2.2212,73.5298
31640,2017-03-31,MEGASTAR,,,,,10.8741,24.604,6.1093,2.5274,144.2414
31641,2018-03-31,MEGASTAR,,,,,,,,,
31642,2019-03-31,MEGASTAR,,,,,,,,,
31643,2020-03-31,MEGASTAR,,,,,,,,,
31644,2021-03-31,MEGASTAR,,,,,,,,,
31645,2022-03-31,MEGASTAR,,,,,,,,,
31646,2023-03-31,MEGASTAR,,,,,,,,,
31647,2003-03-31,PROV,,,,,,,,,
31648,2004-03-31,PROV,,,,,,,,,
31649,2005-03-31,PROV,,,,,,,,,
31650,2006-03-31,PROV,,,,,,,,,
31651,2007-03-31,PROV,,,,,,,,,
31652,2008-03-31,PROV,,,,,,,,,
31653,2009-03-31,PROV,,,,,,,,,
31654,2010-03-31,PROV,,,,,,,,,
31655,2011-03-31,PROV,,,,,,,,,
31656,2012-03-31,PROV,,,,,,,,,
31657,2013-03-31,PROV,,,,,,,,,
31658,2014-03-31,PROV,,,,,,,,,
31659,2015-03-31,PROV,,,,,,,,,
31660,2016-03-31,PROV,,,,,,,,,
31661,2017-03-31,PROV,,,,,,,,,
31662,2018-03-31,PROV,,,,,,,,,
31663,2019-03-31,PROV,,,,,,,,,
31664,2020-03-31,PROV,,,,,,,,,-173.1785
31665,2021-03-31,PROV,,,,,2.1183,3.7144,,,18.353
31666,2022-03-31,PROV,,,,,1.1991,2.1786,,,19.0711
31667,2023-03-31,PROV,,,,,,,,,
31668,2003-03-31,EQUIPPP,,,,,,,,,
31669,2004-03-31,EQUIPPP,,,,,,,,,
31670,2005-03-31,EQUIPPP,,,,,,,,,81.8831
31671,2006-03-31,EQUIPPP,,,,,33.4582,42.3259,,,237.2428
31672,2007-03-31,EQUIPPP,,,,,29.8105,33.5726,37.9968,5.2216,583.5348
31673,2008-03-31,EQUIPPP,,,,,19.7973,21.5719,31.0195,3.5398,761.9566
31674,2009-03-31,EQUIPPP,,,,,-91.2543,-101.0653,1.6062,0.7612,761.9566
31675,2010-03-31,EQUIPPP,,,,,-132.3293,-160.9875,-27.6354,2.3936,761.9566
31676,2011-03-31,EQUIPPP,,,,,2.2027,3.51,-2.6869,1.3372,18.5269
31677,2012-03-31,EQUIPPP,,,,,2.2027,3.51,-2.3285,0.9071,-97.371
31678,2013-03-31,EQUIPPP,,,,,2.2027,3.51,-21.518,10.2334,-3.2488
31679,2014-03-31,EQUIPPP,,,,,-10.0389,3.51,-21.4013,9.1926,-2.2455
31680,2015-03-31,EQUIPPP,,,,,479.175,3.51,-1.1546,9.1926,-12.9416
31681,2016-03-31,EQUIPPP,,,,,479.175,3.51,-1.5742,0.5577,3.226
31682,2017-03-31,EQUIPPP,,,,,,,,,
31683,2018-03-31,EQUIPPP,,,,,,,,,
31684,2019-03-31,EQUIPPP,,,,,,,,,
31685,2020-03-31,EQUIPPP,,,,,,,,,
31686,2021-03-31,EQUIPPP,,,,,,,,,
31687,2022-03-31,EQUIPPP,,,,,,,,,
31688,2023-03-31,EQUIPPP,,,,,,,,,
31689,2003-03-31,AHOT,,,,,,,0.5303,0.839,206.2774
31690,2004-03-31,AHOT,,,,,0.7851,1.8935,1.1587,1.2384,209.0415
31691,2005-03-31,AHOT,,,,,3.9839,9.3972,2.1285,1.7956,412.7212
31692,2006-03-31,AHOT,,,,,8.9907,19.4516,3.7736,2.7354,696.9305
31693,2007-03-31,AHOT,,,,,8.2592,12.1972,3.1783,1.2672,1110.518
31694,2008-03-31,AHOT,,,,,7.5871,9.8973,2.7044,0.859,1330.8875
31695,2009-03-31,AHOT,,,,,6.8211,6.339,2.6376,1.3161,1700.8139
31696,2010-03-31,AHOT,,,,,6.8211,6.339,0.4512,0.8543,669.357
31697,2011-03-31,AHOT,,,,,-1.1118,-3.5496,0.3419,0.8416,-182.6934
31698,2012-03-31,AHOT,,,,,2.6439,7.427,0.2872,0.7297,-1106.5384
31699,2013-03-31,AHOT,,,,,-1.5689,-3.8974,0.1318,0.7126,274.2285
31700,2014-03-31,AHOT,,,,,-2.4234,-6.5068,0.0494,0.7292,-84.2097
31701,2015-03-31,AHOT,,,,,0.0876,0.2406,0.2206,0.7405,482.856
31702,2016-03-31,AHOT,,,,,-0.7599,-2.117,0.2599,0.7511,456.2388
31703,2017-03-31,AHOT,,,,,-0.1768,-0.5019,0.5896,0.9269,438.427
31704,2018-03-31,AHOT,,,,,-1.6781,-4.9435,0.3578,0.7982,382.0694
31705,2019-03-31,AHOT,,,,,-2.7642,-8.8568,0.1115,0.7672,137.9566
31706,2020-03-31,AHOT,,,,,-33.5691,-131.1483,-0.6538,0.844,-2357.7129
31707,2021-03-31,AHOT,,,,,-23.9023,-127.6856,-1.0729,0.9477,-1492.8869
31708,2022-03-31,AHOT,,,,,,,,,
31709,2023-03-31,AHOT,,,,,,,,,
31710,2003-03-31,EMAMIREA,,,,,,,,,
31711,2004-03-31,EMAMIREA,,,,,,,,,
31712,2005-03-31,EMAMIREA,,,,,,,,,
31713,2006-03-31,EMAMIREA,,,,,,,,,
31714,2007-03-31,EMAMIREA,,,,,,,,,
31715,2008-03-31,EMAMIREA,,,,,,,,,
31716,2009-03-31,EMAMIREA,,,,,,,,,
31717,2010-03-31,EMAMIREA,,,,,,,,,670.6293
31718,2011-03-31,EMAMIREA,,,,,-2.2052,-12.2048,0.9987,1.0715,670.6293
31719,2012-03-31,EMAMIREA,,,,,-7.89,-66.3612,0.2982,1.0398,670.6293
31720,2013-03-31,EMAMIREA,,,,,-0.789,-13.4572,-0.3849,1.034,-451.1279
31721,2014-03-31,EMAMIREA,,,,,0.8898,25.5864,0.1715,1.0052,273.7955
31722,2015-03-31,EMAMIREA,,,,,0.9249,31.1414,0.5241,1.0327,453.316
31723,2016-03-31,EMAMIREA,,,,,-0.265,-14.1671,0.5303,1.0412,290.2099
31724,2017-03-31,EMAMIREA,,,,,0.6542,61.7346,0.4925,1.0831,502.4563
31725,2018-03-31,EMAMIREA,,,,,0.1479,4.2371,0.5911,1.1608,731.1906
31726,2019-03-31,EMAMIREA,,,,,0.0162,0.341,0.3116,1.0513,378.4906
31727,2020-03-31,EMAMIREA,,,,,-1.6269,-42.7702,0.6912,0.9944,772.693
31728,2021-03-31,EMAMIREA,,,,,0.0247,0.5875,0.3783,0.9992,12.505
31729,2022-03-31,EMAMIREA,,,,,0.7843,12.5354,0.4664,1.054,347.3723
31730,2023-03-31,EMAMIREA,,,,,-2.0115,-35.9952,0.6218,1.0736,-223.13
31731,2003-03-31,MACPOWER,,,,,,,,,
31732,2004-03-31,MACPOWER,,,,,,,,,
31733,2005-03-31,MACPOWER,,,,,,,,,
31734,2006-03-31,MACPOWER,,,,,,,,,
31735,2007-03-31,MACPOWER,,,,,,,,,
31736,2008-03-31,MACPOWER,,,,,,,,,
31737,2009-03-31,MACPOWER,,,,,,,,,
31738,2010-03-31,MACPOWER,,,,,,,,,
31739,2011-03-31,MACPOWER,,,,,,,,,
31740,2012-03-31,MACPOWER,,,,,,,,,
31741,2013-03-31,MACPOWER,,,,,,,,,-13.812
31742,2014-03-31,MACPOWER,,,,,1.373,14.6782,,,2.1669
31743,2015-03-31,MACPOWER,,,,,1.095,14.7726,,,3.5083
31744,2016-03-31,MACPOWER,,,,,1.8933,20.6579,,,8.486
31745,2017-03-31,MACPOWER,,,,,2.766,24.3434,,,9.2446
31746,2018-03-31,MACPOWER,,,,,2.766,24.3434,,,9.2446
31747,2019-03-31,MACPOWER,,,,,,,,,
31748,2020-03-31,MACPOWER,,,,,,,,,
31749,2021-03-31,MACPOWER,,,,,,,,,
31750,2022-03-31,MACPOWER,,,,,,,,,
31751,2023-03-31,MACPOWER,,,,,,,,,
31752,2003-03-31,ZEALD,,,,,,,,,
31753,2004-03-31,ZEALD,,,,,,,,,
31754,2005-03-31,ZEALD,,,,,,,,,
31755,2006-03-31,ZEALD,,,,,,,,,
31756,2007-03-31,ZEALD,,,,,,,,,
31757,2008-03-31,ZEALD,,,,,,,,,
31758,2009-03-31,ZEALD,,,,,,,,,
31759,2010-03-31,ZEALD,,,,,,,,,
31760,2011-03-31,ZEALD,,,,,,,,,
31761,2012-03-31,ZEALD,,,,,,,,,
31762,2013-03-31,ZEALD,,,,,,,,,
31763,2014-03-31,ZEALD,,,,,,,,,
31764,2015-03-31,ZEALD,,,,,,,,,
31765,2016-03-31,ZEALD,,,,,,,,,
31766,2017-03-31,ZEALD,,,,,,,,,
31767,2018-03-31,ZEALD,,,,,,,,,
31768,2019-03-31,ZEALD,,,,,,,,,
31769,2020-03-31,ZEALD,,,,,,,,,17.0686
31770,2021-03-31,ZEALD,,,,,8.2815,32.6534,,,21.3007
31771,2022-03-31,ZEALD,,,,,20.6097,55.7674,,,55.2193
31772,2023-03-31,ZEALD,,,,,,,,,
31773,2003-03-31,AVG,,,,,,,,,
31774,2004-03-31,AVG,,,,,,,,,
31775,2005-03-31,AVG,,,,,,,,,
31776,2006-03-31,AVG,,,,,,,,,
31777,2007-03-31,AVG,,,,,,,,,
31778,2008-03-31,AVG,,,,,,,,,
31779,2009-03-31,AVG,,,,,,,,,
31780,2010-03-31,AVG,,,,,,,,,
31781,2011-03-31,AVG,,,,,,,,,
31782,2012-03-31,AVG,,,,,,,,,
31783,2013-03-31,AVG,,,,,,,,,
31784,2014-03-31,AVG,,,,,,,,,
31785,2015-03-31,AVG,,,,,,,,,
31786,2016-03-31,AVG,,,,,,,,,
31787,2017-03-31,AVG,,,,,,,,,
31788,2018-03-31,AVG,,,,,,,,,
31789,2019-03-31,AVG,,,,,,,,,
31790,2020-03-31,AVG,,,,,,,,,
31791,2021-03-31,AVG,,,,,,,,,
31792,2022-03-31,AVG,,,,,,,,,
31793,2023-03-31,AVG,,,,,,,,,
31794,2003-03-31,SAH,,,,,,,,,
31795,2004-03-31,SAH,,,,,,,,,
31796,2005-03-31,SAH,,,,,,,,,
31797,2006-03-31,SAH,,,,,,,,,
31798,2007-03-31,SAH,,,,,,,,,
31799,2008-03-31,SAH,,,,,,,,,
31800,2009-03-31,SAH,,,,,,,,,
31801,2010-03-31,SAH,,,,,,,,,
31802,2011-03-31,SAH,,,,,,,,,
31803,2012-03-31,SAH,,,,,,,,,
31804,2013-03-31,SAH,,,,,,,,,
31805,2014-03-31,SAH,,,,,,,,,3.5902
31806,2015-03-31,SAH,,,,,0.0885,0.1674,,,1.4953
31807,2016-03-31,SAH,,,,,-5.084,-9.5884,,,-9.6775
31808,2017-03-31,SAH,,,,,0.1689,0.3237,,,0.6136
31809,2018-03-31,SAH,,,,,0.9281,1.6842,,,3.8767
31810,2019-03-31,SAH,,,,,1.0835,1.9763,,,4.0168
31811,2020-03-31,SAH,,,,,0.8113,1.5522,,,1.6164
31812,2021-03-31,SAH,,,,,3.3062,6.4653,,,10.1025
31813,2022-03-31,SAH,,,,,7.6951,19.0479,,,39.2268
31814,2023-03-31,SAH,,,,,3.5059,6.2848,4.2539,1.7574,32.7768
31815,2003-03-31,ZDC,,,,,3.5688,6.3883,2.6538,0.702,43.2225
31816,2004-03-31,ZDC,,,,,8.9114,16.4105,3.5657,1.1925,61.1662
31817,2005-03-31,ZDC,,,,,6.9845,11.9627,4.1547,1.616,89.0183
31818,2006-03-31,ZDC,,,,,8.435,14.2331,4.3214,1.827,151.2619
31819,2007-03-31,ZDC,,,,,12.977,22.1149,4.4006,1.4968,245.1039
31820,2008-03-31,ZDC,,,,,15.5595,24.9611,5.8773,2.0794,325.4217
31821,2009-03-31,ZDC,,,,,10.4714,16.2544,3.7647,0.921,344.153
31822,2010-03-31,ZDC,,,,,9.9906,15.0507,5.1254,1.6177,277.1211
31823,2011-03-31,ZDC,,,,,11.2765,16.6822,5.1196,1.8755,248.6744
31824,2012-03-31,ZDC,,,,,5.3565,7.9937,4.2342,1.455,211.5345
31825,2013-03-31,ZDC,,,,,3.9827,5.9226,3.8628,1.3249,146.5471
31826,2014-03-31,ZDC,,,,,5.8838,8.7568,4.1693,1.469,219.3825
31827,2015-03-31,ZDC,,,,,2.2986,3.4188,4.4305,1.7237,69.0134
31828,2016-03-31,ZDC,,,,,-2.0748,-3.1015,3.3143,1.3969,-79.6229
31829,2017-03-31,ZDC,,,,,-1.0865,-1.5599,3.1994,1.1291,-184.3132
31830,2018-03-31,ZDC,,,,,-5.7246,-8.0085,2.7393,1.0897,-295.0563
