Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,NET_INCOME,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,BS_TOT_ASSET,BS_CUR_ASSET_REPORT,BS_TOT_NON_CUR_ASSET,BS_TOTAL_LIABILITIES,BS_CUR_LIAB,NON_CUR_LIAB,BS_PURE_RETAINED_EARNINGS,BS_RETAIN_EARN,IS_TOTAL_EXPENSES,BS_SH_OUT,BS_GOODWILL,CF_DVD_PAID,IS_RD_EXPEND,NET_OPER_PROFIT_AFTER_TAX,NET_OPER_PROFIT_AFTER_TAX.1,NET_INCOME.1,EBIT,EBK_EMPL_TURNOVER_RATE,NUMBER_EMPLOYEES_CSR,WACC_COST_EQUITY,WACC,WACC_COST_DEBT,WACC.1,FNCL_LVRG,BOOK_VAL_PER_SH,IS_EPS,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY
2005-03-31,KCPL,16.0225,8.8787,-7.8878,46.952,160.1837,1.9681,1.0494,6.0512,18.2897,2304.6333,2657.4902,1163.1736,1494.3167,,1048.7415,621.1468,449.6375,784.6043,,128.9212,,-14.5439,1.456,278.8485,278.8485,160.1837,351.8047,,,15.5714,10.2783,4.5631,10.2783,3.0225,7.0859,1.2425,1.1438,8.9999,105.9349
2006-03-31,KCPL,16.9975,8.8726,-6.244,48.239,213.3116,2.3228,1.4043,7.4272,21.7183,2799.769,3086.5417,1595.7678,1490.774,,1231.6089,701.4382,459.5673,921.9052,,128.9212,,-38.6763,1.456,251.3902,251.3902,213.3116,328.8157,,,12.9638,10.7575,5.9166,10.7575,2.9241,8.1509,1.6546,2.1875,15.0298,99.6983
2007-03-31,KCPL,20.511,10.5708,0.0,50.8429,594.4829,2.8394,1.339,16.9355,46.9398,3760.1326,3934.0244,2057.3589,1876.6655,,1291.4006,1018.4789,317.4331,1353.2112,,128.9212,,-233.0463,1.456,687.0879,687.0879,594.4829,959.9911,,,11.6716,9.8859,5.1607,9.8859,2.7717,11.4964,4.6112,1.8997,41.0445,71.7921
2008-03-31,KCPL,20.7927,11.4165,0.0,50.8429,802.2251,3.8765,1.7517,18.9179,44.9287,5099.3906,4547.0781,2492.3113,2054.7666,,1429.8759,830.9449,325.9599,1960.0518,,128.9212,,-133.7146,0.2269,909.7215,909.7215,802.2251,1256.6102,,,9.2463,8.5917,4.6542,8.5917,2.3749,16.2035,6.223,2.6362,40.9438,43.8243
2009-03-31,KCPL,20.7927,11.4165,0.0,50.8429,811.7782,2.1215,0.826,14.6896,33.1544,5333.8516,6505.3088,4234.0578,2271.2511,3394.9681,2648.2722,746.6958,516.6282,2679.0605,,128.9212,0.0,-171.4224,0.2074,870.4916,870.4916,811.7782,1185.2795,,,13.2806,10.0686,6.2251,10.0686,2.257,21.7806,6.297,0.5969,34.4192,49.8818
2010-03-31,KCPL,20.9335,11.8393,0.0,50.8429,907.6302,2.279,1.0358,11.9189,28.6674,6432.1592,8724.7723,4635.9782,4088.7942,4643.5303,2058.3281,2585.2022,864.8872,3343.4104,,128.9212,0.0,-150.8313,0.2393,1131.917,1131.917,907.6302,1478.5331,,,11.1963,9.7726,8.1532,9.7726,2.4251,26.9338,6.9826,1.0899,23.6593,74.2777
2011-03-31,KCPL,20.8128,11.8393,0.0,50.4816,787.4406,1.6482,0.9033,8.1583,19.5513,6587.3054,10579.1917,4426.6049,6152.5868,5904.0625,3009.9468,2894.1157,1322.753,4168.4625,,128.9212,0.0,-205.9615,0.2446,956.0772,956.0772,787.4406,1144.3731,,,13.3843,11.1347,9.0376,11.1347,2.4845,33.3334,5.89,0.762,23.7608,87.9885
2012-03-31,KCPL,21.2152,9.0305,3.6578,50.8429,1060.4709,2.0427,0.9449,9.4986,22.656,10149.8687,11749.905,5346.9501,6402.9549,6328.0528,3642.9712,2685.0817,1557.9252,4688.9033,,128.9212,0.0,-488.4509,0.0981,1251.5922,1251.5922,1060.4709,1508.3479,,1233.0,10.4942,10.1404,9.5073,10.1404,2.4497,37.3703,8.01,0.8657,12.1106,73.3438
2013-03-31,KCPL,24.233,9.0305,6.4389,57.1042,652.4215,1.7059,0.9046,5.3495,12.9166,11353.9509,12641.9265,5323.2983,7318.6282,7033.7083,3997.9445,3035.7638,1841.8699,4757.3968,,128.9212,0.0,-1036.0321,0.2921,539.8896,539.8896,652.4215,628.2265,,1566.0,9.4725,9.5375,9.3093,9.5375,2.5135,37.9016,4.86,0.7533,1.4217,80.7273
2014-03-31,KCPL,25.9229,10.752,3.8694,63.0042,344.8773,1.6237,0.9513,2.6358,6.6218,10423.6043,13526.6082,5487.6784,8038.9297,7677.3093,3329.8704,4347.4389,1427.9229,4842.4872,,128.9212,0.0,-15.0804,0.3028,667.7509,667.7509,344.8773,723.9952,,1566.0,10.3737,10.8358,11.0519,10.8358,2.6546,38.5616,2.54,0.8674,1.7414,93.9929
2015-03-31,KCPL,26.9691,10.752,6.4389,63.5762,503.703,2.0173,1.1647,3.6641,9.7902,11716.063,13967.193,5722.879,8244.314,7696.007,3147.177,4548.83,1127.539,5189.62,,128.9212,0.0,-31.225,68.245,886.5077,886.5077,503.703,1056.616,,508.0,12.7524,11.3568,8.9984,11.3568,2.6719,41.2542,3.9071,1.4326,6.9826,84.7668
2016-03-31,KCPL,25.7519,0.4228,10.6106,66.0747,933.541,2.2295,1.2835,6.2404,16.2778,12791.395,15952.074,5401.912,10550.162,8583.484,3656.152,4927.332,1909.724,6022.649,,128.9212,0.0,-258.784,83.814,1536.3008,1536.3008,933.541,1841.238,,1306.0,14.8824,12.8914,8.4575,12.8914,2.6085,47.7158,7.24,1.7353,15.6627,77.9196
2017-03-31,KCPL,24.6856,0.4228,7.4063,66.0747,765.507,2.365,1.4016,4.7233,11.8599,12185.967,16461.748,5909.676,10552.072,8306.842,4266.436,4040.406,2679.23,6628.703,,128.9212,0.0,0.0,83.814,1300.594,1300.594,765.507,1546.09,,1306.0,12.2059,10.933,7.6376,10.933,2.5109,52.4167,5.94,1.9784,9.852,76.417
2018-03-31,KCPL,25.5407,0.4228,9.9758,66.0747,895.155,2.6001,1.5212,5.1839,12.6771,14673.576,18074.059,5880.753,12193.306,9285.672,4148.844,5136.828,3315.726,7235.888,,128.9212,0.0,-452.829,0.0,1426.3098,1426.3098,895.155,1806.967,,568.0,10.9464,10.1804,7.8672,10.1804,2.4455,57.1265,6.94,2.2792,8.9852,75.4745
2019-03-31,KCPL,26.2247,0.4228,12.0314,66.0747,822.249,2.2142,1.1635,4.3682,10.63,16542.741,19572.945,6853.083,12719.862,9798.491,4663.204,5135.287,4008.24,7976.64,,128.9212,0.0,-195.297,0.0,1337.6897,1337.6897,822.249,1504.724,,554.0,10.3746,9.773,8.6311,9.773,2.4335,62.8722,6.38,1.3949,10.058,73.4956
2020-03-31,KCPL,26.4662,0.7551,12.4244,66.0747,271.344,1.6533,0.8546,1.3807,3.2907,14063.851,19732.167,7471.623,12260.544,9419.02,5085.479,4333.541,4149.22,8257.308,,128.9212,0.0,-576.378,0.0,916.7858,916.7858,271.344,870.638,,2651.0,13.1015,10.503,7.8918,10.503,2.3833,65.0493,2.1,0.658,3.4627,65.4752
2021-03-31,KCPL,26.5768,1.0873,12.4244,66.0747,1629.879,2.5582,1.0397,7.9853,17.769,16902.683,21090.049,9559.011,11531.038,9160.244,5349.046,3811.198,5759.761,9830.089,,128.9212,0.0,-461.551,0.0,1984.2407,1984.2407,1629.879,2702.177,,2870.0,9.5234,8.3174,5.5375,8.3174,2.2252,77.2488,12.64,1.0842,18.7543,47.0361
2022-03-31,KCPL,35.932,19.2993,22.3096,66.0747,1881.106,2.9436,1.1329,8.3779,17.3137,21029.649,23816.503,12237.737,11578.766,9691.454,6260.192,3431.262,7381.322,11641.753,,128.9212,0.0,-495.366,147.734,2348.4461,2348.4461,1881.106,2860.262,,1167.0,11.1059,10.0667,6.5137,10.0667,2.0666,91.3013,14.59,1.2689,18.1912,37.1149
2023-03-31,KCPL,44.7742,30.4138,37.757,66.0747,417.393,2.4335,1.0419,1.6698,3.4759,22462.035,26176.63,15121.222,11055.408,10979.7,7921.988,3057.712,7669.794,12116.999,,128.9212,0.0,-127.319,115.215,893.2814,893.2814,417.393,815.076,,1151.0,10.3384,10.185,9.8181,10.185,2.0816,94.9877,3.24,1.0896,4.0375,45.5412
2003-03-31,HMT,13.3523,1.2076,5.1469,33.6277,-3036.7339,-1.9547,2.1267,-37.1665,-27.5849,5199.54,12924.9053,7107.2808,5817.6238,,12575.8555,8333.9691,-12666.626,-12666.626,,468.1707,,0.0,0.111,,,-3036.7339,-2608.5259,,,6.7869,5.2177,4.3291,5.2177,5.1407,-17.0556,-6.4864,3.8881,-2.81,112.8113
2004-03-31,HMT,14.0058,1.1621,5.5166,35.2605,-2780.437,-2.197,2.7554,-22.9865,-27.5404,4384.7041,11267.0215,5978.1318,5288.889,,8885.6572,13122.5322,-15447.875,-15447.875,,470.6707,,0.0,0.111,,,-2780.437,-2055.438,,,8.6637,6.6471,5.2695,6.6471,4.9902,-22.821,-5.9336,3.9483,-34.5182,114.2028
2005-03-31,HMT,14.6592,1.1165,5.8863,36.8933,-2730.5291,-2.3519,3.7884,-24.5984,-27.4958,5145.3618,10933.8604,6200.3691,4733.4909,,12148.4814,12203.1756,-18179.5039,-18179.5039,,476.1707,,0.0,0.111,,,-2730.5291,-846.297,,,9.8676,8.0032,5.9671,8.0032,4.8397,-28.1785,-5.7952,4.0086,-24.9193,115.5943
2006-03-31,HMT,15.3127,1.0709,6.2559,38.5261,170.591,-2.0902,5.4321,1.5827,-27.4512,5573.0029,10622.5752,6671.3301,3951.2449,,13865.3066,9646.6748,-18008.9141,-17718.6133,,482.9207,,0.0,14.6,,,170.591,-883.623,,,11.7663,10.5346,7.5261,10.5346,4.6891,-26.6905,0.3566,4.0689,3.938,116.9858
2007-03-31,HMT,15.9662,1.0254,6.6256,40.1588,-2523.344,-0.8782,4.2511,-20.7019,-27.4066,5780.9658,13755.291,12503.2031,1252.088,,11934.5527,9442.9678,-19728.9805,-12851.9863,,515.6508,,0.0,14.0,,,-2523.344,-1181.853,,,9.5475,9.026,7.4603,9.026,4.5386,-14.9238,-5.0836,4.1292,40.2961,118.3773
2008-03-31,HMT,20.4909,2.1444,7.2854,51.9266,-2937.001,1.1958,2.3292,-13.0859,-27.3621,4366.953,31132.568,7153.775,23978.793,,8059.132,10812.853,-19728.9805,4657.082,,760.3501,,0.0,12.5,-1897.175,-1897.175,-2937.001,-1595.838,,2296.0,2.9339,3.2316,4.7084,3.2316,9.8328,16.1249,-4.86,4.3752,40.2961,88.192
2009-03-31,HMT,19.9175,0.4228,7.2854,51.9266,-3515.06,0.4335,1.4441,-10.8892,-28.6696,3675.445,33428.123,5675.667,27752.456,21167.54,8189.403,12978.137,-19728.9805,4657.082,,760.3501,0.0,0.0,14.2,-2917.2537,-2917.2537,-3515.06,-2575.978,,2205.0,14.4713,12.7812,9.5244,12.7812,2.6329,16.1249,-4.62,2.2109,0.0,114.7386
2010-03-31,HMT,19.9175,0.4228,7.2854,51.9266,-3296.459,1.4751,2.3032,-9.4863,-26.8866,4178.518,36071.36,4844.183,31227.177,23810.777,8712.873,15097.904,-19728.9805,4657.082,,760.3501,0.0,0.0,17.2,-2438.5339,-2438.5339,-3296.459,-1983.129,,2088.0,12.3673,11.9876,10.6209,11.9876,2.8343,16.1249,-4.34,4.8341,0.0,134.3107
2011-03-31,HMT,19.0826,0.4228,7.2854,49.4281,-4925.552,-9.1422,12.2908,-23.4377,-26.8866,4290.367,5959.614,4394.358,1565.256,28273.657,16925.371,11348.286,-19728.9805,-29917.544,,760.3501,0.0,0.0,21.1,-3009.6216,-3009.6216,-4925.552,-2279.334,,1904.0,14.9721,14.0037,10.8648,14.0037,2.8343,-29.3471,-6.48,4.8341,0.0,134.3107
2012-03-31,HMT,18.3382,0.4228,10.0665,44.4311,-4051.917,-9.6807,10.1092,-66.0558,-26.8866,4234.035,6308.552,4865.895,1442.657,32676.199,18349.789,14326.41,-19728.9805,-33971.148,,760.3501,0.0,0.0,30.8,-2267.6491,-2267.6491,-4051.917,-1554.166,,1699.0,11.8772,11.8059,11.6624,11.8059,2.8343,-34.6783,-5.33,4.8341,-18.1662,134.3107
2013-03-31,HMT,18.3382,0.4228,10.0665,44.4311,-4802.416,-14.0756,9.5167,-78.5232,-26.8866,3560.0,5923.293,4505.39,1417.903,37095.031,21026.276,16068.755,-45087.418,-38775.239,,760.3501,0.0,0.0,15.7,-2729.4969,-2729.4969,-4802.416,-1719.032,,1442.0,10.8402,10.8918,10.9505,10.8918,2.8343,-40.9966,-6.32,4.8341,-18.2196,134.3107
2014-03-31,HMT,14.7269,2.1444,10.0665,31.9085,-2649.626,-14.3524,9.7488,-43.0525,-26.8866,2707.891,6385.53,5091.584,1293.946,33601.154,20737.056,12864.098,-47738.719,-41419.125,,760.3501,0.0,0.0,23.1,-2310.9716,-2310.9716,-2649.626,-3371.102,,1434.0,13.2243,10.775,12.0759,10.775,2.8343,-44.4738,-3.48,4.8341,-8.4817,134.3107
2015-03-31,HMT,17.1713,0.4228,10.7013,40.307,-5570.001,-16.4211,14.4662,-88.5844,-26.8866,2766.371,6190.052,5078.39,1111.662,39032.744,23908.353,15124.391,-53370.776,-51485.597,,1204.0916,0.0,0.0,28.5,-3809.7597,-3809.7597,-5570.001,-3043.004,,4770.0,14.5364,13.6376,10.7064,13.6376,2.8343,-27.2776,-4.8,4.8341,2.8713,134.3107
2016-03-31,HMT,17.1713,0.4228,10.7013,40.307,-2784.422,-14.8481,12.4852,-38.2706,-26.8866,2310.633,8361.175,7357.435,1003.74,50936.809,47048.874,3887.935,-55861.419,-54608.975,,1204.0916,0.0,-0.288,28.5,-636.8895,-636.8895,-2784.422,-932.197,,3795.0,16.6806,16.305,10.0846,16.305,2.8343,-35.3528,-2.3125,4.8341,-29.6041,134.3107
2017-03-31,HMT,23.0259,0.4228,10.7013,57.8266,-5440.104,-20.9285,15.0379,-72.3499,-26.8866,1954.289,6677.152,5794.914,882.238,54662.8,48415.593,6247.207,-61301.822,-60018.761,,1204.0916,0.0,-0.293,28.5,-1403.6663,-1403.6663,-5440.104,-1591.493,,2094.0,15.287,14.5334,9.1268,14.5334,2.8343,-39.8457,-4.518,4.8341,-12.7086,134.3107
2018-03-31,HMT,22.2915,0.4228,5.9855,60.3251,-1511.988,-23.1575,14.3514,-23.4998,-26.8866,1898.662,6190.928,5381.018,809.91,55141.66,49788.606,5353.054,-62357.629,-60983.764,,1204.0916,0.0,0.0,28.5,-1006.9174,-1006.9174,-1511.988,-1002.274,,1701.0,12.4613,12.0902,9.9444,12.0902,2.8343,-40.6471,-1.2557,4.8341,-2.0114,134.3107
2019-03-31,HMT,22.2915,0.4228,5.9855,60.3251,1549.181,-17.6034,8.5577,23.1719,-26.8866,2626.22,7180.287,6382.939,797.348,54692.844,51316.658,3376.186,-52323.541,-51065.743,,355.6016,0.0,0.0,0.0,-257.2193,-257.2193,1549.181,-268.126,,1372.0,12.3378,11.2994,9.6481,11.2994,2.8343,-133.6038,4.36,4.8341,2.9282,134.3107
2020-03-31,HMT,29.4739,0.4228,9.7944,78.0253,1558.74,-17.3241,7.7518,21.5914,-26.8866,2603.014,7258.226,6456.878,801.348,53298.014,51307.388,1990.626,-50765.097,-49593.16,,355.6016,0.0,-0.296,0.0,-506.3971,-506.3971,1558.74,-477.282,,1177.0,15.6448,11.7811,7.7899,11.7811,2.8343,-129.4627,4.38,4.8341,3.0995,134.3107
2021-03-31,HMT,28.478,0.4228,14.3591,70.4997,-1097.503,-19.1886,9.5012,-15.5816,-26.8866,2038.885,6828.983,5979.358,849.625,53969.075,53273.985,695.09,-51862.6,-50693.459,,355.6016,0.0,0.0,0.0,-849.181,-849.181,-1097.503,-797.212,,991.0,9.957,9.5003,6.6566,9.5003,2.8343,-132.5569,-3.09,4.8341,-2.39,134.3107
2022-03-31,HMT,26.8082,0.4228,14.3591,65.5027,5321.994,-18.627,8.9536,80.39,-26.8866,1757.385,6411.458,5112.709,1298.749,48213.04,47844.502,368.538,-46540.606,-45357.598,,355.6016,0.0,0.0,0.0,-1181.6936,-1181.6936,5321.994,-1173.091,,881.0,11.502,7.7857,6.8665,7.7857,2.8343,-117.5517,14.97,4.8341,11.3198,134.3107
2023-03-31,HMT,26.8082,0.4228,14.3591,65.5027,-1229.0,-16.9098,8.4227,-18.3805,-26.8866,2038.1,6961.4,6193.2,768.2,49992.8,49592.9,399.9,-46540.606,-46587.4,,355.6,0.0,0.0,0.0,-1152.65,-1152.65,-1229.0,-1032.5,,881.0,9.8603,9.7549,9.7305,9.7549,2.8343,-121.0107,-3.46,4.8341,-2.942,134.3107
2003-03-31,INST,11.4164,-9.0085,-4.0535,47.1786,,2.2832,1.1058,12.703,28.2858,-3052.6793,,-2534.619,,,-296.8795,,,,,,,,,,,,,,,,,,,2.5928,-114.0754,-3.0797,1.5465,42.5116,65.9109
2004-03-31,INST,13.4011,-7.4583,-2.1889,49.7159,,2.3808,1.123,12.2319,27.0355,-1677.1143,,-1517.2207,,,203.1747,,,,,,,,,,,,,,,,,,,2.534,-84.9999,-0.5334,1.5529,40.0834,62.5901
2005-03-31,INST,15.3858,-5.9081,-0.3242,52.2533,,2.4784,1.1402,11.7608,25.7853,-301.5492,,-499.8224,,,703.2288,,,,,,,,,,,,,,,,,,,2.4751,-55.9244,2.0129,1.5593,37.6552,59.2692
2006-03-31,INST,17.3705,-4.3579,1.5404,54.7906,,2.5761,1.1574,11.2897,24.535,1074.0159,,517.5759,,,1203.283,,,,,,,,,,,,,,,,,,,2.4163,-26.849,4.5592,1.5657,35.227,55.9483
2007-03-31,INST,19.3553,-2.8077,3.405,57.328,,2.6737,1.1746,10.8186,23.2847,2449.581,,1534.9741,,,1703.3371,,,,,,,,,,,,,,,,,,,2.3574,2.2265,7.1055,1.5721,32.7988,52.6275
2008-03-31,INST,19.5856,5.5874,2.5695,50.4816,143.3044,2.8437,0.8541,10.3475,22.0345,2213.5803,1619.9293,1197.587,422.3423,,686.141,103.1528,334.2209,351.4448,,28.5367,,0.0,,147.7352,147.7352,143.3044,173.9187,,367.0,3.0264,3.6035,5.8826,3.6035,2.2986,29.1073,5.2444,0.7154,30.3706,18.1153
2009-03-31,INST,18.4488,3.8659,3.6578,47.7122,209.1481,2.7173,0.7152,11.5097,22.7246,2637.0249,2014.368,1553.0702,461.2978,,962.27,42.0014,498.0971,530.916,,28.4242,,-22.2577,,233.7013,233.7013,209.1481,271.9618,,405.0,12.3398,11.0442,6.9459,11.0442,1.9744,35.5365,7.3291,0.4321,21.6068,13.6599
2010-03-31,INST,30.1579,0.4228,13.7848,76.0987,548.438,2.7129,1.6306,11.5097,22.7246,9641.915,9207.639,6592.134,2615.505,,5555.828,737.696,2232.388,2471.758,,28.5367,0.0,-44.515,0.0,844.504,844.504,548.438,988.089,,979.0,10.8353,10.4029,9.2305,10.4029,1.9744,102.1182,19.2178,2.9924,21.6068,110.3628
2011-03-31,INST,30.1579,0.4228,13.7848,76.0987,392.855,2.6931,1.254,4.2305,11.2195,9881.453,9364.938,6725.687,2639.251,,4750.886,525.077,2521.127,2841.279,,31.0017,0.0,-111.94,36.513,596.7882,596.7882,392.855,757.783,,981.0,13.4486,12.2067,7.7389,12.2067,2.6521,131.8952,12.6733,1.5818,40.3162,43.9687
2012-03-31,INST,30.1579,0.4228,13.7848,76.0987,593.99,3.3455,1.646,6.2039,13.6009,9942.1,9784.107,7151.667,2632.44,5138.537,4890.024,248.513,3077.972,3397.874,,31.0017,0.0,0.0,35.368,691.1364,691.1364,593.99,953.718,,1000.0,13.0517,11.9474,6.4769,11.9474,2.1923,149.8489,19.16,2.3606,13.6121,47.6525
2013-03-31,INST,31.8278,2.9296,13.7848,78.5972,842.913,4.3013,1.8726,8.5198,16.6518,10732.512,10003.103,7194.928,2808.175,4524.692,4247.765,276.927,3870.866,4230.715,,31.0017,0.0,-49.751,41.988,930.8867,930.8867,842.913,1307.737,,1099.0,11.2125,10.907,6.7755,10.907,1.9545,176.7133,27.1867,2.5933,17.9276,19.1746
2014-03-31,INST,31.8278,2.9296,13.7848,78.5972,1228.138,3.352,1.5205,10.4263,20.3024,11935.094,13555.466,10624.283,2931.183,6935.428,6736.088,199.34,5050.133,5372.342,,31.0017,0.0,-49.834,60.586,1340.7837,1340.7837,1228.138,1674.847,,1234.0,10.9495,10.2897,7.2462,10.2897,1.9472,213.5379,39.6133,2.0658,20.8387,44.7865
2015-03-31,INST,33.89,2.9296,19.9819,78.5972,869.131,3.1278,0.9334,6.5596,12.472,13632.196,12944.21,9783.316,3160.894,5626.924,5393.074,233.85,5754.699,6069.59,,31.0017,0.0,-149.498,89.274,1028.7889,1028.7889,869.131,1317.854,,1276.0,17.6719,14.9604,5.7026,14.9604,1.9013,236.0286,28.0333,0.8822,10.5324,25.8399
2016-03-31,INST,39.2818,17.3059,21.7956,78.5972,939.03,3.3489,1.1121,6.9037,12.1001,14121.104,14259.469,10860.843,3398.626,6055.718,5845.172,210.546,6632.187,6956.055,,31.0017,0.0,-41.336,65.402,1038.007,1038.007,939.03,1276.591,,1272.0,9.4806,9.0776,5.1442,9.0776,1.7527,264.6227,30.2867,1.1949,12.1147,12.2434
2017-03-31,INST,39.2818,17.3059,21.7956,78.5972,1074.282,4.0114,1.2448,7.6132,12.7135,14982.422,13961.975,10027.409,3934.566,5265.863,5077.901,187.962,7704.341,8040.355,,29.5978,0.0,0.0,94.083,1125.14,1125.14,1074.282,1433.277,,1305.0,10.014,9.8163,5.377,9.8163,1.6699,293.809,36.1133,1.393,6.0017,6.2039
2018-03-31,INST,39.2818,17.3059,21.7956,78.5972,632.112,3.3992,1.2734,4.088,7.071,18013.285,16963.141,12322.078,4641.063,7780.244,7595.133,185.111,7704.341,8886.919,,29.5978,0.0,-147.989,94.083,723.9254,723.9254,632.112,957.842,,1305.0,9.5231,9.2929,7.3374,9.2929,1.7297,310.2561,21.36,1.505,5.5977,17.7174
2019-03-31,INST,23.3247,0.2927,7.1342,62.4027,,2.8689,1.2091,9.4053,19.534,5200.7111,,3569.7707,,,2703.4454,,,,,,,,,,,,,,,,,,,2.1808,60.3775,12.1982,1.585,25.5142,45.9857
2020-03-31,INST,25.3094,1.8429,8.9989,64.94,,2.9665,1.2263,8.9342,18.2837,6576.2762,,4587.169,,,3203.4996,,,,,,,,,,,,,,,,,,,2.122,89.453,14.7445,1.5914,23.086,42.6649
2021-03-31,INST,27.2941,3.3931,10.8635,67.4774,,3.0641,1.2435,8.4631,17.0334,7951.8413,,5604.5673,,,3703.5537,,,,,,,,,,,,,,,,,,,2.0631,118.5285,17.2908,1.5978,20.6578,39.344
2022-03-31,INST,29.2788,4.9433,12.7281,70.0147,,3.1618,1.2607,7.992,15.7832,9327.4064,,6621.9656,,,4203.6079,,,,,,,,,,,,,,,,,,,2.0043,147.6039,19.8371,1.6042,18.2296,36.0231
2023-03-31,INST,31.2636,6.4935,14.5927,72.5521,,3.2594,1.2779,7.5209,14.5329,10702.9715,,7639.3638,,,4703.662,,,,,,,,,,,,,,,,,,,1.9454,176.6794,22.3834,1.6106,15.8014,32.7023
2003-03-31,PCCP,4.909,-4.777,-16.2708,35.6534,,0.4721,0.532,-1.5203,-12.4054,2580.8621,,2150.5481,,,1679.1394,,,,,,,,,,,,,,,,,,,11.6658,60.0565,-8.4046,-0.132,10.7654,743.5484
2004-03-31,PCCP,6.943,-3.5726,-14.0364,38.3148,64.188,2.2548,1.2181,-1.0497,-10.9049,1379.615,1096.781,656.895,439.886,,519.04,215.305,34.901,210.164,,4.3113,,,,98.1044,98.1044,64.188,119.365,,,6.2462,4.7157,2.711,4.7157,11.5042,70.1214,14.8882,1.7912,11.236,136.7589
2005-03-31,PCCP,8.977,-2.3683,-11.802,40.9761,69.642,2.2009,1.1946,5.7156,21.1123,1829.153,1340.123,806.033,534.09,,650.987,278.423,59.879,290.955,,4.3113,,,10.981,92.2791,92.2791,69.642,95.607,,,12.0364,7.9638,3.3329,7.9638,3.6938,82.901,16.1533,1.7298,18.225,152.1193
2006-03-31,PCCP,11.011,-1.164,-9.5676,43.6375,135.466,1.6279,1.1634,6.7531,24.9371,2519.385,2671.8611,1635.603,1036.258,,1444.092,498.719,57.695,631.473,,6.5929,,-23.205,10.981,92.2791,92.2791,135.466,168.992,,,9.8563,9.157,8.4971,9.157,3.6927,110.5812,20.5473,1.5988,103.9797,169.4564
2007-03-31,PCCP,13.045,0.0403,-7.3332,46.2989,59.788,1.5311,1.0349,1.8973,7.893,3522.033,3630.5039,2178.033,1452.471,,1936.368,862.13,48.2,669.869,,6.5929,,-29.457,10.981,126.9158,126.9158,59.788,221.308,,,8.8433,6.4472,5.1727,6.4472,4.1601,119.207,9.0686,1.1614,7.8004,218.3479
2008-03-31,PCCP,21.2051,7.309,2.5695,53.6123,248.87,1.5139,0.9842,4.2255,27.9758,5622.1411,8148.937,4455.6768,3693.26,,3510.7849,3601.7481,62.427,895.683,,6.5929,,-18.232,12.914,476.6468,476.6468,248.87,775.02,,959.0,5.4876,4.2895,4.0556,4.2895,6.6207,150.6562,37.7482,0.8705,26.382,445.8901
2009-03-31,PCCP,21.2051,7.309,2.5695,53.6123,-9.2,1.6118,0.9965,-0.1121,-0.9335,7097.5,8262.5,4193.7,4068.8,,1568.7,5710.2,21.6,859.9,,6.5929,237.2,-30.3,24.766,-65.6242,-65.6242,-9.2,615.0,,1009.0,12.8593,4.8414,3.6902,4.8414,8.3258,148.3264,-1.4,0.9705,-1.5464,675.8973
2010-03-31,PCCP,21.2051,7.309,2.5695,53.6123,-587.9,1.1755,1.0902,-7.2003,-82.8553,5686.0,8067.3,4145.7,3921.6,,1553.6,6064.7,0.0,262.1,,7.1929,256.8,-11.4,19.632,-138.6158,-138.6158,-587.9,-101.4,,1027.0,10.6049,10.374,10.3361,10.374,11.5072,61.3383,-84.27,2.6501,-54.8829,1615.7978
2011-03-31,PCCP,19.2335,7.309,2.5695,47.7122,-63.1,1.0975,1.0248,-0.7609,-14.3883,6515.5,8518.7,3626.3,4892.4,,4272.5,3810.3,0.0,242.6,,7.1929,256.8,0.0,19.102,-138.6158,-138.6158,-63.1,259.5,,1102.0,11.6796,10.9004,10.8123,10.9004,18.91,60.6015,-8.6888,1.4851,-1.2013,1314.5217
2012-03-31,PCCP,19.2335,7.309,2.5695,47.7122,-63.1,-0.6166,1.1943,-0.7609,-14.3883,6515.5,4816.6,1839.3,2977.3,,3230.6,1959.8,-1069.5,-1067.1,,12.2622,0.0,0.0,19.102,-138.6158,-138.6158,-63.1,259.5,,1102.0,9.9234,10.7319,10.8823,10.7319,18.91,-30.484,-8.6888,1.4851,-1.2013,1314.5217
2013-03-31,PCCP,19.2335,7.309,2.5695,47.7122,9.6,0.8839,1.2563,0.1964,-14.3883,5144.2,4957.7,2205.2,2752.5,,2811.1,2483.9,-1059.9,-1030.6,,12.2622,0.0,0.0,5.5,82.9333,82.9333,9.6,244.5,,942.0,11.1878,6.2829,4.8004,6.2829,18.91,-27.5073,0.78,1.4851,9.7646,1314.5217
2014-03-31,PCCP,30.4698,8.9701,3.6578,78.5972,142.0,1.0689,1.5383,2.9041,-14.3883,5649.0,4821.6,2056.2,2765.4,,3283.2,1884.8,-949.5,-1039.7,,12.2622,0.0,0.0,6.2,294.5117,294.5117,142.0,282.2,,818.0,11.0699,10.6185,10.3021,10.6185,18.91,-28.2495,11.58,1.4851,-2.6979,1314.5217
